Name,Country,Date,Content
Raag7,"Perth, Australia",Aug 2018 • Couples,Beautiful and clean beach. Good place for surf . Lots of bars good beer and cocktails vibrant beach umbrellas.
amtraveller_50,"Sydney, Australia",Aug 2018 • Couples,Grab a bean bag and enjoy the sunset! A relaxed beach. Perfect for walking along. Great surf and lots of places to eat and drink.
Adelaide_Cat,"Adelaide, Australia",Aug 2018 • Couples,A beautiful but busy beach with lots of great beach bars offering a nice relaxed vibe for some sunset beers and cocktails.
JonNewport,"Melbourne, Australia",Aug 2018 • Couples,I have been coming to Bali for 35 years and today the beach was the cleanest I have ever seen. We walked from the temple near Laluciola to Jl Melasti and the beach was very clean. Congratulations to the beach staff for a job well done.Terima Kasih
JennyWilson0403,12 contributions,Jul 2018 • Couples,"Seminyak beach was ok, nothing great, and there was a fair amount of rubbish on the beach. They tried to cover it out by taking it out with a tractor I think, but as the day wore on it just all came to the surface of the beach. There are loads of nice beach bars and restaurants all the front, where it was nice just to relax, have a few drinks and some food."
Princess Leia,"Pyeongtaek, South Korea",Aug 2018 • Couples,Seminyak has a lot of Bars and restaurant along the beach and its nice to just hang around and relax ... Clean and good for Surfing too ...
Alaa Gamaleldin,"Dubai, United Arab Emirates",Aug 2018 • Family,Good option Enjoy the nice views during sunset Suitable for coming early or at sunset Sandy nice beach area 
luisa25,"Melbourne, Australia",Aug 2018 • Friends,This was my third time to this part of Bali and the cleanest the beaches have ever been! So nice not to dodge rubbish on our morning strolls.
Emma H,"Birmingham, UK",Aug 2018 • Friends,This is a very busy beach with bars and restaurants all along the front with great menus. Although it’s busy it has a buzz and plenty of beds to hire. The sunsets here are also beautiful.
drshefalijanak,"Ahmedabad, India",Aug 2018 • Couples,"We stayed at The Oberoi ... which is right at the Seminyak beach... clean, nice beach... watching sunset was so beautiful and serene! Kude ta and The Potato Head are the highlights on the beach!!"
Jimmy N,"Perth, Australia",Sep 2017,Take the time to stroll around the village after being on the beach. Some good eating places there…Loved the Greek restaurant on the main drag..
Carla F,30 contributions,Aug 2018 • Couples,We had never seen waves like we have in Bali. We liked the beach was lovely to have a walk along and watch the surfers.
Brooke E,"Brisbane, Australia",Aug 2018 • Couples,"Seminyak beach is a typical tourist beach which it slightly quieter than Kuta. We happily spent the day there renting sunbeds, and checking out the bars along the beach, definitely caters for all budgets. The beach can get extremely busy at times especially around sunset time. The sunsets were beautiful. As mentioned in pervious posts rubbish can be an issue. "
stephenbH4999ZR,"Australind, Australia",Aug 2018 • Couples,"Love this beach great surf, great people, great food. If you just want to sit & watch the world go by this is the place then top it off with an awesome sunset, you just won’t go wrong!"
Noel H,4 contributions,Aug 2018 • Couples,Very nice sunsets.....great people and food..beach very nice for families and surfers......very close to hotel...so walking was easy..
G8814TXandrew,"Christchurch, New Zealand",Jul 2018 • Couples,"We found the beach to be dirty, & not an enjoyable experience, beaches outside resorts appear to be tidier"
Ankita A,"Mumbai, India",Aug 2018 • Friends,"Centrally located in bali, this beach is ok if you'd like to watch the sunset. However, it is quite crowded (mostly with Australians holidaying) and you would not be able to spend much time in water since seabed is really grainy. I even got grazed by a couple of pretty big stones while in water.One advantage is that it is situated right opposite Ku De Ta beach club so you can swim/ relax/ watch sunset/ drink/ eat all in a couple of hours."
Ccordo1,Montreal,Aug 2018 • Family,"Long coastline to walk along. Some areas have more waves than others. Unfortunately there is a bit of plastic litter as well.Lots of people, but you can find some quieter zones.You can easily find chairs and parasols to rent.Restaurants are nearby."
Ingrid T,12 contributions,Jul 2018 • Couples,Great beach to sit and soak up the rays and atmosphere or watch the kite flying and people watch. Close to the shopping centre and great eateries. Good walk along beach to Double Six Beach or even further to Kuta Beach. 
John G,72 contributions,Aug 2018,"The beach itself is great, especially if after some waves....but it really needs looking after...I picked up broken glass on 2 occasions, and the amount of plastic waste coming on shore is a very sorry sight ...apart from myself and one family I saw picking the litter, I see no other effort generally...It’s all of us’ problem and we need to take collective responsibility for it :-)"
Nigel M,"Leicester, UK",Jun 2018 • Couples,A massive beach that gives you the best of everything. Areas around the bars tend to be busy but walk along the beach and you will find quieter areas. The beach was clean and the waves were good without being dangerous
Tomas141,"London, UK",Aug 2018,Very clean beach with good long views and nice fine sand. Swimming not really possible as it’s too rough and has strong rips. You can splash around in the waves though. 
Sanjeev Ohri,"New Delhi, India",Jul 2018 • Family,spent a good time here with my child who is 5 years and he played so much with the sand. outlets are good and beach is very clean. no matter how much you play with the sand you never get it home as sand doesn't stick for long
adm12017,"London, UK",Aug 2018 • Family,"This is really quite a nice place to visit. I'd recommend getting here an hour before sunset, finding some bean bags at one of the beach bars and ordering some drinks and appetisers to watch the sunset.It's a nice vibe and most of the bars are either playing Balearic beats or have live acoustic musicians going on.It does get busy, but it's nicely chilled out and an enjoyable way to watch the sunset.There are lots of vendors walking past trying to sell you trinkets, but they aren't pushy and a gentle wave off sends them on to someone else.Plenty of places around for food and drink too."
Roger J,34 contributions,Jul 2018 • Couples,Very very busy and vibe is great...lots to see and do. Try to stay close to the beach so that you can walk to the beach. Lots of cool bars along the beach.
David B,"Brisbane, Australia",Jul 2018 • Couples,"I didn’t find much to enjoy at Seminyak Beach. Murky water, rubbish everywhere and crowds of people wandering around taking pictures of said water and rubbish.There’s a few beach clubs along the way which serve food and drinks to you while you sit on bean bags facing the water. Might be better if the view was good."
6419,"Surabaya, Indonesia",Jun 2018 • Family,"Nice clean beach, many options for light lunch and a beer on the beach. The restaurants have clean toilets, so a family day out is good. You can bargain for the sun beds and even book by the hr so don’t pay the initial asking price.Life guard on duty, watch out as the sea has a strong current."
Magdalena K,"Hikkaduwa, Sri Lanka",Jul 2018 • Solo,"If you’re surfing, but still learning how to catch a good wave, it might be interesting place for you. If you’re looking for white sand and crystal blue ocean, Seminyak won’t be amazing for you... nice for the sunset though."
Linda N,5 contributions,Jul 2018 • Family,Would be nicer if the hawkers left you alone .. they tend to hound you relentlessly .. maybe thats just part of Bali I dont enjoy
Richard S,"Leicester, UK",May 2018 • Couples,"Lovely sandy beach however, there are stray dogs that roam free along the beach and do their business on the sand so you do have to be careful where you're walking... The beach is packed at around 6pm when the sunsets but when we went for a walk down the beach around 6:30ish there is a marge amount of litter that people leave behind, tourists and local people seem to thing it's ok to leave the bottles and plastics lying around for the tide to come in and wash it all out to sea. That was the disappointing this as we were expecting a beautiful beach which is was until sunset, it was just a shame that people couldn't do their bit to help keep it tidy too..."
brancolyn,"Sydney, Australia",Jul 2018 • Family,"This is Seminyak, it is busy and there is lots to look at.  The beach is not beautiful, and we did not swim here, although others were surfing.  You can see that it has rips, so be careful.  Lots going on here, great place to grab a drink at one of the restaurant/bars and watch the sunset.  Black sand, and a little polluted."
Lligla,"Walcha, Australia",Jul 2018 • Couples,WE love being on Seminyak beach--waves are  huge so need to be careful and be sensible! It's great to walk along before breakfast or in evening. always quite a lot going on as well. Not so sure about the wet season though.
RobsterWirral,"Cheshire, UK",Jul 2018 • Business,What a truly charming place. The people are so friendly. The bars are great the health food shops amazing. Highly recommended for all ages!!!
Sid,"Navi Mumbai, India",Jul 2018,"Not might impressed with this beach , too crowded and not very clean , especially if you visit the other beaches in Bali "
Laura199472,"England, UK",Jul 2018 • Couples,"The beach goes on forever, its very clean, the sea is warm and very wavey - too strong even for surfing throughout our visit. With very strong currants also.Price of sunbeds vary along the beach, and there are not many places to get onto the beach from the road.The beach isn't crowded in terms of people sitting on it, but there are always hundreds of people walking along the beach. "
Around the World,"Vienna, Austria",Jul 2018 • Family,This part of a long strip isn’t so developed even the beach road is full of branded shops nobody needs. We came across of one of the beach clubs and had a break for a drink. There are only tourists sitting with a smartphone and taking selfies and staring on it. Creepy & funny at the same time. They pay a lot of money to fly thousands of miles and end up in one of the beach club with their smartphones. I feel it’s so boring and after the drink we left. So Seminyak beach is more for overdressed tourists which forget to shop at home or believe that branded stuff is cheaper here. And along the beach is like a canal. Very smelly and not nice. 
_richnolivia,"Wairarapa, New Zealand",Jul 2018 • Family,Seminal beach is very clean.  The people that sell goodies on the beach are Lovely they take no for an answer.Visit Sally or Kites they will make up brackets and necklaces to suit you.Security guards are very friend along with Balinese people always smiling.BEAUTIFUL sunsets to see. 
Colincfc,"Maidstone, UK",Jul 2018 • Couples,"Loungers on beach pretty expensive 300000 for 5 hours prepare to haggle as they start around 600000, turtle came ashore near us which made our day prepare to be hassled all day by sellers generally the same ones you told 5 mins previous,  "
Teresa M,16 contributions,Jul 2018 • Couples,We really enjoyed the beach at the Ku De Ta end and really loved Ku De Ta and the facilities. Would definitely go back.
Logan,"Singapore, Singapore",Jul 2018 • Couples,Clean beach . Beside kuta square. Alot of dining areas. Beach activities.. good waves for surfing . You are able to rent a surf board
rahulladhad,"Mumbai, India",Jul 2018 • Family,A nicw beach. Unless nusa Dua beach which is white sand beach this beach is a black sand beach. A great place to learn surfing and located near to market area. Best time to visit is early morning by 8:30.
srmurray2015,"Tauranga, New Zealand",Jul 2018 • Couples,Lovely beach lots of lounges for hire. Plenty of great little bars for Lowe cost eats and  drinks . Becareful in the surf it gets very big and rough . Nice spot to watch the sunset with a beer or cocktail 
Brian A,"Perth, Australia",Jul 2018 • Couples,Great place to get away from the bustle have a cold beer and watch the sunset. Not too crowded compared to Kuta. Lots of places to get cold drinks good prices and many types of food available also good prices. Easy enough to walk to the beach from many hotels or a cheap taxi ride.
Sunny C,"Sunbury, Australia",Jul 2018 • Family,"Beautiful sunsets with friendly locals.We stayed at the Breezes Resort & Spa which was in short walking distance to Seminyak Beach.  The beach is lovely to walk along, but I wasn't enticed to swim.  My husband ticked off his bucket list item to learn surfing.You can hire a shaded deck chair for 50,000IDR - depending on your negotiating skills this could be for a couple of hours or a whole day (depending on demand as well!)Great beach for long walks as you can stop for refreshment at plenty of places along the way."
Dhugh70,"Brisbane, Australia",Jul 2018 • Solo,The beach is great for walking along. It us windy which makes it pleasant. I did venture in for a dip but I came out stinking. This may have something to do with sewage system near the beach. There are many hotel restaurants to stop and have a drink or meal.
kristadionis,"Gaborone, Botswana",Jun 2018 • Business,"I have been coming to Bali on Business for years and one of the trip's highlights is the blissful moments where I can walk the Seminyak beach! Although the sand is not white but more volcanic black it is not as black as other beaches in Bali.  I enjoy the short motor bike ride to the beach where I park it. I then walk for about 45 minutes towards Batu Belig Beach where I dine at Warung Pantai, a superb and very reasonably priced beach restaurant. I enjoy the sunset there, usually order grilled Mahi Mahi with Salad and steamed rice or vegetables spring rolls, fresh squeezed lime juice, have a great cup of Bali Coffee before heading back by night towards Legian beach. At night there are very few people on the beach, it is cool and all the night lights of all the beach venues are so pretty.  The authorities/ residents have really cleaned up the beach a lot and this year I witnessed very little litter in spite of the fact that by day there are people in abundance. Walking the beach at different times you will see the hoards of sunbathers by day, resident expats walking their dogs, children playing, oldies walking, local balinese with their families, people making offerings, people doing yoga, brides and grooms having photo shoots on horseback or in the waves....you will see so much as you walk this beach.  Depending on the time of the day the sea will also have a different beauty...sometimes calm & blue, in the evening navy blue with golden  reflections of the sunset, all the spray of the rolling waves catching the beautiful sundown rays."
605jacintam,7 contributions,Jul 2018 • Family,"Seminyak beach along the Anantara stretch is quieter, less crowded. You can walk for miles with the waves just kissing your feet and the wind blowing. Not much bother here from people peddling their wares."
coralreef59,"Berkhamsted, UK",Jun 2018 • Couples,"Seminyak beach is probably one of the best I have ever seen. There is miles of golden sand and clear blue water.It seems to be quite popular for surf boarding and we saw people having lessons.There are quite a lot of beach clubs spread out along the beach all serving food and drinks. We ate and had drinks at a very relaxing beach club (the name escapes me) which was on 'potato head' beach. There were bean bags parasols, a small swimming pool with a children's area and a dining area. This place was so chilling, it was hard to leave.The sunsets on this beach are beautiful."
ferspratt,"Seattle, WA",May 2018,"Walked to this beach everyday while in Bali. Visited during early morning for less crowded, but sunset was a great time to visit and share a cocktail."
Wish M,"The Hague, The Netherlands",Jun 2018 • Friends,"Bali my favorite place on this earth, I’m feeling so happy and relax, take your time and have a great holiday"
Marlucia2015,"Sao Paulo, SP",Jul 2018 • Family,"I liked the food very much and the waitress kartika is so nice , it’s a really good Indonesian food."
Sean H,"Auckland, New Zealand",Jul 2018,"I tried hard to ignore the plastic Bags, rubbish and pollution but there’s so much. The locals just don’t seem to care which is such a shame.Apart from that it’s a good place, there’s bars for Africa in the Legian area and overall it’s a good spot. I just wish the local govt would clean it up!!! "
RachelIddon,"Riyadh, Saudi Arabia",Jul 2018 • Family,"Great waves, huge pull out to sea though so you have to be really careful with younger children. Cheap rental of sun loungers and surf boards. One warning if you buy anything from one of the beach seller's do it from a fixed one (there's plenty of little stalls) other wise they will all not leave you alone, we felt quite harassed at one point and we just all got in the sea to hide lol!! "
Just Sonia P,"Isle of Man, UK",Jul 2018 • Couples,"a little cafe 20 min walk from beach , i thought name was Canteen as the wifi password was this. its not the clean canteen restaurant its a small wooden seating area cafe. lady run it she from Tawain, she stole from us & over charged 3 times the actual.priceworst place in seminyak so AVOID here or youl be robbed. cafe is within the streets on my upload"
Phil B,"Christchurch, New Zealand",Jul 2018 • Couples,"Two streams pouring their fetid bile onto the beach makes you think twice about going for a swim. And then there is the rubbish, plastic, dropped and ignored. While hotel staff meticulously sweep  fallen leaves, plastic chaos reigns but metres from their doors.  Change will only come when tourists fly over Bali or the powerful demand change"
MichelleESydney,"Sydney, Australia",Jul 2018 • Family,This visit to Bali we found the water clean and as usual and beach user friendly we as a family had surfers and a young child so we used the beach to surf morning walks and runs along the beach 
Sandy851,"North Sydney, Australia",May 2018 • Couples,"Unfortunately this volcanic ash beach is terrible. There is dirt flowing down tiny little streams from building sites to the ocean. The ocean itself is not clean and if you happen to put your toes in and think the water looks clean, just view it from on high from a hotel room and you will see the pollution. The surf is dangerous with huge currents."
Luke T,"Dublin, Ireland",Jul 2018 • Couples,"This beach is out of this world. Stunning views, clean, great selection of sun beds which are also reasonably priced. Only beach we visited in Bali simply for the fact we were so in love the moment we found it."
SMYTHTRIBE,"Perth, Australia",May 2018 • Family,We always at least once a trip visit the beach for a late afternoon walk! Generally the tide is out and it’s less busy. The kids love looking for hermit crabs and splashing about in the shallows.This trip the beach was cleaner than we’ve ever seen and we got watch a beautiful wedding. Plenty of places to grab a beanbag and a drink and meal! 
goddessofwisdom,"Sanur, Indonesia",Jul 2018 • Couples,The water was clear the weather beautiful. So many fish and crabs and water pools. A delight to relax.  
Rajesh C,"Chennai (Madras), India",Jun 2018 • Family,"For someone from Chennai, this beach wasn’t something to write home about. Pretty small beach. Short walk to the sea. Can become dirty. Didn’t seem like a place for offshore activities - these are in other places in Bali. OK for just relaxing and sitting in the sand. Quite frankly, found nothing of interest in the beach. Which is both good and bad in its own ways. "
Ellac10,"West Yorkshire, UK",Jun 2018 • Couples,"The beach is huge, so it doesn’t feel crowded even when it’s busy. However, the sea is very choppy and not recommended for swimming in! Good for surfers and some nice restaurants!"
paceinyourface,"Auckland, New Zealand",Jun 2018 • Couples,"Tepid Indian ocean crashing onto the long sandy beach, always a pleasure.  Sure it's busy, but it's fun and relaxed.  Plenty to do and to look at.  Need to be a little mindful of the rip ...but it's well marked.  A great, fun and safe beach!"
Sonica A,55 contributions,Jun 2018,Wish there were shacks with food and drinks... we could spent longer time there. It is possibly the most beautiful beach we saw!
TMBom,"Mumbai, India",May 2018 • Family,"After The Jimbaran, Seminyak was the next best beach we experienced. As I mentioned earlier also that if you plan to stay in Seminyak you must stay at the beach front or close to the beach. It is a very lively area , shopping pubs and restaurants: nice place the stay and move around "
David F,38 contributions,May 2018 • Couples,"A bit dirty and overcrowded. Came here for a long walk and to watch the sunset on a beachbag. If you're staying in Seminyak, I recommend coming for one day but then hiring a driver to take you to other prettier, cleaner beaches. "
sofy,Indonesia,Mar 2018,Best beach with wonderful sunset. Me and friend enjoy the sunset at la panca which is good and delicious food
The Anxious Traveller,"Gold Coast, Australia",May 2018 • Friends,"Seminyak beach is a nice beach but not amazing by any means. Expect black sand though . You can get cheap cold bintang from the guys at the top and rent beach chairs for 100,000 rupiah . There are many sellers up and down the beach . Wasn’t to busy in the month of May . "
Alyshia L,"York, UK",May 2018 • Friends,Lovely beach but you can not swim on most of it. Sea is generally quite rough and dangerous. Lots of people selling things such as fake glasses and bags. Lots of little huts to purchase drinks. 
Disha V,"Gurugram (Gurgaon), India",Jan 2018 • Couples,"Not your typical ""relaxing"" beach. It's a typical city beach. Pricy, dirty but with good dining options."
Rosky B,"Kuta, Indonesia",May 2018 • Family,Hibachi Voyage with Amerika concept will exploring the taste and quality freshness of food. Base exprience and exploring food will give you unique and live cookingplease come and join FREE FLOWRSVP +6282247810789Jl. Raya Kerobokan 98 Kuta - Bali 80361#hibachi #hibachivoyage #teppanyaki #hibachichefindonesia #hibachi #hibachigrill #hibachivoyage #dinner #kulinerbali #foodbali #kerobokan #seminyak #restaurant #dinner #happy #livecooking #healtyfood #balifoodies
Graeme R,"Alexandra Headland, Australia",May 2018 • Friends,Great place to finish the day.Plenty of entertainment and characters. Sunsets are postcard quality.Plenty of options from blankets to bean bags or day beds to relax on  with drinks and friends.  
JojoBreda,"Breda, The Netherlands",May 2018 • Couples,Beaches are not the most beautiful in Bali but for sunset it's a must do to sit on one of the many bean bags and watch the sunset.Bit cloudy yesterday
PratikDShah,mumbai,May 2018 • Family,One of the good beaches on the offer in Bali while they have many. overall the beach is good to hangout during the day expecially for the couple.
Emma Hamel,"Montreal, Canada",May 2018 • Couples,"A lot of bar and restaurants around beach side, good place to see the sunset and have a beach walk, different than Kuta beach that has to many vendors, must visit while in Seminyak Bali."
Evyenia W,30 contributions,May 2018 • Family,We tried to catch a sunset but it wasn’t much- the kids had fun running along the beach! Lots of cool restaurants and bars. 
AzianMatey,"Subic Bay Freeport Zone, Philippines",Apr 2018 • Couples,Seminyak Beach is a long stretch of grey sandy beach situated in an upscale and private neighbourhood thats famous for its fabulous sunsets....
spuggy_10,"Peterlee, UK",Oct 2017 • Couples,"beach is not the  cleanest, water can be very rough, but warm when you can use it, no facilities on beach for food/drink etc but can be bought not too far away."
Travelswithmyfriends,"Melbourne, Australia",Apr 2018 • Friends,I had read the reviews for Seminyak beach but was pleasantly surprised. The water was lovely to swim in although caution is needed as the waves can be quite strong and only a small section is partrolled. Beach beds and umbrellas can be hired and cold drinks also on offer at reasonable prices. Most of the sun beds belong to the upmarket hotels along the beach.  A few hawkers but they are not particularly aggressive. The sand was clean and free of litter. The occasional horse rider along the foreshore is a real treat. Beautiful place to pass the time and watch the sunset. 
Debbie O,9 contributions,May 2018 • Couples,Lovely well kept beach with lots of amenities.  Sunbed hire cheaper if u walk up to double six part of beach. 
CazzieCakes,"Brisbane, Australia",Mar 2018 • Couples,"Asia and Seminyak Beach in this instance is drowning in plastic and it is disturbing as it is disgraceful.If your happy to swim amongst plastic straws, food wrappers, plastic tubes from toothpaste to skin bleaching cream I could not recommend this beach highly enough:( Bali has lost it for me as the pollution is now out of control.The lack of infrastructure and us bargain hunting holiday hounds have taken its toll.I’ve been going to Bali for 30 years and seen it go from sublime to submerged.What a shame :( "
Imogen S,14 contributions,May 2018 • Couples,"I prefer being here in the late afternoon/evenings, just to sit and watch the world go by, happy on a beanbag, I also bought some cute treats from sellers here! I didn’t swim, but it’s just so relaxed. My fave location on the beach is the b9b bar :)"
KenSSnavely,"Los Angeles, CA",May 2018 • Couples,"Seminyak Beach is great for walking in either direction. Surf lessons, not crowded, great photo opportunities, the Bali clouds as a back drop. And sunsets are a time for people to gather and take lots of photos. "
David S,"Bendigo, Australia",May 2018 • Family,Plenty of places to eat or you can just stroll the beach and watch the sunset. Plenty of hawkers trying to sell you many things that you possibly don't need but it adds to the atmosphere. Visit the beach for a sunset if you have the time.
Oldboganbull,"Pambula, Australia",May 2018 • Family,"Very safe surf beach, clean by Bali standards but water quality not the best. A great place to watch the sunset whilst enjoying a cold and very cheap Bintang from a bean bag and having a neck and foot massage. The street / beach sellers are everywhere but not too aggressive and it’s fun to barter with them ( you can offer low prices without offending them) and sometimes pick up a real bargain. If you frequent the same “hosts” on a regular basis they will treat you like royalty and remember you for years. Certainly safe for all the family."
blue_wahine,"Redondo Beach, CA",May 2018 • Couples,"When you walk through the entrance, past the parking area, and over the bridge, there are women who try to sell sarongs and bracelets.  I have no use for both, so I did not purchase any.There was even a man selling canvas unframed paintings for 800,000 Rupiah, which he claimed he painted and “used to have a shop” in Seminyak, but he sold it.  Beautiful beach to watch the waves, and lay out.  I rented a beach chair and umbrella for 50,000 Rupiah ($3.50 USD) which was a deal, as when I was in the Caribbean, the Beach Chair and Umbrella rental was $25 USD and you must order expensive food off their Menu, like a $15 cocktail and $25 hamburger, so this was a bargain.I was there about 11:00am, with hardly anyone on the beach.  An hour before Sunset, many people were coming to the beach. Kids playing soccer on the sand. Everyone there to watch the sunset.  I probably had about 3 different vendors come up to try to sell, but none were persistent. I politely said no, and they walked away.Beautiful Sunset views."
Tambonz,"Waipu, New Zealand",May 2018 • Couples,However the street hawkers on the beach do spoil it a bit .... Beer ? Chair? Jewellery? Sunglasses? Rings ? etc
GeoffC5,"Cape Town Central, South Africa",May 2018 • Couples,"The beach sand is grey with dirt, but still really popular at sunset, with the beach crowded, especially on the week-end and around Full Moon time"
Lindsay P,"Tauranga, New Zealand",May 2018 • Couples,"A large expansive beach which has a very gentle gradient into the sea. Excellent for families to swim or those that do not like large wave activity. Can get very busy with many holiday makers enjoying the area. Lots of people surfing ( or trying to ) which was at time a good laugh. The beach was relatively clean with very little rubbish which was pleasing to see. The hawkers weren't bad, a few of them, but no trouble. A very good beach to relax at."
Nat C,28 contributions,Mar 2018 • Solo,"Walked off a hangover whilst my friend slept hers off!! Very nice clean beach. I didn’t get harassed much by the sellers, there were lots of surf lessons available, restaurants and bars were set slightly back from the beach so as to not ruin the peace! "
Sara L,"Leamington Spa, UK",May 2018 • Friends,"It's a beach, it is clean and ad you'd expect has a good selection of lounger for the day. 50,000 seems to be the going rate. Some do towel hire too.The hawkers are there but not intrusive.  You will pay a bit of a premium for drinks the closer you are to the big hotels but the warungs rather than the beach huts offer better value and reasonable food. Try cantina to the right of W. Has a decent toilet too.Watch the current, it is strong and swim only where there is a lifeguard.  "
Di B,26 contributions,May 2018 • Couples,"It is lovely being near the beach and viewing it from restaurant decks etc but I did not like being on the beach so much. We are spoilt in Australia, beautiful white sand so the dark colour was a little strange. I did not enjoy swimming as there was quite a bit of rubbish in the water"
Gary B,"Melbourne, Australia",May 2018 • Couples,nice beach to chill and plenty of places to get a drink or food . water sometimes a bit rough but clean and surf ok if thats what you want or hire surf boards even lessons available 
ShellsBellz,"Wilmslow, UK",May 2018 • Couples,"Visited here April / May 18, and was pretty disappointed.  The sea is very rough and no good for swimming.  There was a lot of rubbish washed up on the beach. In our 10 day stay we only went to this beach once as the visit did not inspire us to come back for a 2nd visit. In fact struggled to find a beach in Bali that impressed us....can't beat the Caribbean for me!"
Cityboytraveller,"London, UK",Apr 2018 • Family,Good destination for a few days if passing through. Local government together with hotels needs to try to tackle the issue otherwise people will stop coming.
James K,9 contributions,Apr 2018 • Solo,"The beach at Seminyak is much preferable than Kuta. Seminyak is a bit quieter and the people who are at Seminyak seem more international and discerning. The gentle rolling waves are ideal for beginner surfers and it is also good for swimming. Just a shame a bit the bits of plastic floating in the waters. Really sad to see. I picked up them myself and disposed of them in the rubbish bin and so did a few other tourists. If we all do that at the beaches in Bali, we can try to beat the plastic pollution problem.Oh, the sunsets at Seminyak are a sight to behold! Grab a bean bag and a drink and drink it all in."
jbmb1982,"Melbourne, Australia",Apr 2018 • Couples,"Pleasant beach for a walk . Cleaner than we were expecting. Over-all  worth a visit but unless you like big crowds on bean bags and constant interruption by touts, you will probably only visit once.Cafes and bars dearer that in town and not as good. We went once for a daytime walk , and once for a sunset. After that , we had no reason to return.Its a personal choice."
Mishmashoflife,"Cairns, Australia",Apr 2018,"This place has views that are priceless however the beach was dirty and rubbish blowing all around you, people constantly badgering you selling their items was a pain and not the best place we felt for safety. View yes beach no it was nasty ,who goes to a beach to pick a spot sitting there with rubbish at the side of them. We chose here for our wedding vow renewal and were very disappointed, don’t bank on this place for a wedding shot there is so much better places then here in the hills by the rice fields Bali struggles at best.We had to clear rubbish first as there was no gaps on the beach as there was already rubbish there and strangely enough a person came along to pick it up removed leaves from the trees that had fallen on the beach and left the rubbish go figure very odd. The view yes but just to get this shot alone yep we had to turn in to rubbish collectors before our wedding vow renewal not ideal but we had flown so far it was poor to say the least not a great start for a special day. "
K D,"London, UK",Apr 2018 • Solo,Loved this beach. It has a nice vibe to it. It’s peaceful and the sunset is amazing. Colourful and unique. 
JR_Essex,"Chelmsford, UK",Apr 2018 • Friends,"This is a great beach for walking however it is not without problems, mainly cleanliness. Most of this comes from offshore so is difficult to control and the hotels try and clean their part. The other issue is dogs messing on the beach. In Bali dogs are free to roam and you have to treed carefully. Sunsets are fantastic however."
Richard B,"Melbourne, Australia",Apr 2018 • Couples,"Seminyak Beach is particularly great in the afternoons as the day cools as it can be a bit of a hot place, don't get me wrong you can hire lounge chairs and umbrellas, cool drinks are never to far away. I particularly like the beach for it's beach break and good surf, I surfed Ku De Ta (in front of) and Seminyak beach in from of the temple, both spots are equally as good, most prefer to surf in front of Ku De Ta. Seminyak beach is extremely  popular at sunset as the view is breathtaking. At night time the restaurants and bars along the foreshore have bands and live music. There is always a buzz of life at Seminyak beach from the colourful people selling their wares, offering massages and all the beautiful life interactions. Definitely a place to visit and relax at.."
Clark Kenneth,"Surabaya, Indonesia",Nov 2017 • Friends,"i call this So-So Beach, because for me its already to crowded and it's make the sea water become dirty, but the view was Amazing when we chill and 'sunset-ing' "
Gastronoman61,"New York City, NY",Mar 2018 • Couples,Dont understand what tourists see in this foul smelling and overcrowded beach. THis used to be a great spot 20 years ago but has deteriorated to such a point that I wouldn't even walk my dog there. One can see seweage water being pumped onto the beaches and frankly some of the worst eateries and bars in the area. Stay away if you're looking for a white sandy beach.
Taufik N,Indonesia,Apr 2018 • Couples,"Seminyak Beach reckoned as best place to enjoy sunset. It is the same coast as Kuta Beach with wider sand bed line for evening walk. thin sea water over the sand create wide mirror effect. during visit it was bit cloudy, yet still able to got few minutes of sparkling golden sunset before covered by lower cloud."
cirque,"Jakarta, Indonesia",Feb 2018 • Friends,"Not as crowded as Doublesix but Seminyak beach is the place to go for quiet time enjoying yourself basking under the sun, you can also view some surfing activities too. "
Kat S,"Bairnsdale, Australia",Apr 2018,"We ventured to Seminyak beach like all tourists to see the Sunset. The Sunset was stunning, so worth it. The beach itself is dirty... rubbish from people everywhere - did not swim at this beach. Brown dirt sand with rubbish sitting on the shoreline. Same at Legian and Kuta all the way along that coastline. Such a shame this place is marred by rubbish from human use."
Pricie1,"Sunshine Coast, Australia",Apr 2018 • Friends,Do yourself a favour and call Made when you holidaying in Bali. Best driver we have ever had and we have been a few times now. Made speaks great English and knows the areas and customs / history very well. Made has many contacts in Bali so is a wealth of knowledge. Easy to contact through messenger so organising all our transport requirements was a breeze. Thanks Made! I have taken a photo of Made’s business card for your reference. 
venonsim,"Singapore, Singapore",Apr 2018 • Couples,Nice Beach with stunning view! Definitely a must visit for anyone of any purpose. Sunrise or sunset is a must to see. 
Na Tone,42 contributions,Apr 2018 • Friends,I’ll give it 3 stars because it’s nice to hang out but there are better beaches to go. With clear water and white sand for example. 
andyst81,"Bangkok, Thailand",Apr 2018 • Couples,"This beach at sunset is a real highlight of Seminyak. There are a lot of people, but the vibe is super chilled and there are some really nice places to sit, eat and drink.A must do at least once for everyone in the area."
donnat_11,"Brisbane, Australia",Apr 2018 • Couples,A little disappointed with Seminyak Beach after Kuta.  No chairs on beach or options to have a cool drink while you watch the sun set.  Every man and his dog there.  Nothing spectacular about the sand or the water.  Creek running into the beach made for a not-very-pleasant ambiance.
