Name,Country,Date,Content
Andrew S,"Jimbaran, Indonesia",Oct 2015,Always full of people and the waves are great for surfing.  The sunset is also visible from here.  A few F&B land marks around here including Chez Gado Gado and Anantara Hotel
Julie E,"Perth, Australia",Oct 2015,"Great lbeach and umbrellas  available,  a choice of different restaurants on beach available with a reasonable area for family to swim and relax and have the choice of getting a drink and food near by.  Only toilet was in the restaurant if required but need to purchase something to use it."
mskatie1959,"Perth, Australia",Aug 2015,"Scattered bars with reasonable beer prices. Live music at night. Street vendors to buy yummy food from. Relaxing during the day, busier at night.  Love it. I will be staying closer to it on my next trip back in December."
ScooterOz,"Darwin, Australia",Oct 2015,"Seminyak Beach is one of the nicer beaches to visit. There are several beach clubs but it is not too crowded with them and the surf is good. The beach is patrolled and flags are put up in the morning. There are a couple of surf schools operating there. Good location for restaurants etc. there are ATMs including an ANZ one, two mini marts. At night the beach comes alive in a nice family friendly way before the sun goes down."
Jan P,"Melbourne, Australia",Oct 2015,Great beach with very big waves.  Good for surfing not so great for swimming as it is a bit dangerous with the current.
PJbig,"Denpasar, Indonesia",Sep 2015,Many different Beach Bars from the more basic ones in Legian to the built up ones in Seminyak (personally I prefer the basic ones for atmosphere and personalised service). 
yesdes,Melbourne,Jan 2015,"Not sure what the fuss is about. I found the beach dirty, littered with rubbish. Not great when you want to take a leisurely walk or dip. Next time I'll stick to Nusa dua."
Marie A,27 contributions,Jul 2015,"Good value, but you do get what you pay for. Worth the experience as it has great ambience right on the beach. Lots of choices and very casual and relaxed."
AustralianSlush,"Greater Melbourne, Australia",Jul 2015,Amazing - cannot wait to return again and again!!!!!!Double Six staff & amenities are second to none.....luxury at it's best!!
Amine T,13 contributions,Oct 2015,"cool and enjoyable beach to watch and relax the sunset time, lot of coffees ,bars and  restaurants around and along the beachanytime visiting Bali , double six beach is a must visit place "
HXNNXH,"Darwin, Australia",Oct 2015,"Came here in December 2014 with a girl friend and brought my boyfriend here with me this time. From the moment I laid eyes on this beach, I fell in love. The music, the sand and sea and waves. The wind. The fairy lights and colourful umbrellas. It's basically a whole stretch of beach bars. I think they're all pretty similar and have quite a range of drink selections. I usually go right before sunset and stay on for a couple of hours after. I would recommend picking a place with a live band. Can't get any better than a live band on a beach, with a cocktail (or bintang) in hand. Was pretty romantic. "
MatthewTheCatthew,"Fukuyama, Japan",Oct 2015,"Double Six Beach can only be described as the epitome of paradise. Endless sole soothing sand to sooth your soul as you stroll along and take in a sunset which forces even the most cynical among us to fall in love again with this world of ours. Beanbag restaurants complete with live musical entertainment, all by candlelight and the warming glow of the setting sun provide the perfect way to spend an evening in easily one of my favourite places in our natural world."
Hailey N,"Perth, Australia",Oct 2015,"Perfect spot to watch the sunset. Located in seminyak, good vibe around sunset . During the day there are lots of sun beds and before sunset they all get packed up and out come the colourful bean bags and umbrellas. Heaps of different bars to choose from along the stretch, with good food and drinks, and some with live music. "
Christoo M,"Bali, Indonesia",Oct 2015,"Double sex beach(66 beach) its good and nice pleace and good for surf aslo and in the afternoon you can come to see the sun set a wail have a botol of bintang,and aslo you can have a full body massage there,or you aslo can call the therapist to give you a good massage in your hotel or villa after from beach."
HowardDG,"Melbourne, Australia",Sep 2015,Great for sun tanning and great restaurant's on the sand which deliver F&B to your day beds .The beach sand is cleaned from rubbish washed up from the sea every morning and you welcome to give a hand around 6am when I'm still in bed-hehe
Deadgeckoo,"London, UK",Oct 2014,"The benefit of Double Six beach is that there are some rather nice beach bars along the stretch that give parts a nice boho vibe.  The beach itself isn't that nice - though if you're willing to shell out for drinks you can usually nab a sunbed or beanbag.  Ok, for swimming if it isn't too windy."
Sandra M,15 contributions,Sep 2015,"My husband and I have been coming here for a few years now and everytime we leave with a smile.From the beautiful ladies selling their wares to the abundant eateries.The atmosphere is like a village and everyone is welcomed with a smile and good conversation.The women are who make it for me.They have big smiles and bigger hearts and no matter how long between visits,they remember you and share a laugh.The waves are perfect for beginners,facillities are everywhere.Nothing is too much trouble for the hard working locals who give this area its soul.Fantastic community if you take the time to watch,listen and enjoy."
Nusye,"Jakarta, Indonesia",Sep 2015,"Easy to access and beautiful sunset to enjoy serounding with cafe, restaurants, and hotels.. Lots of things this beach could be offer to the tourist"
jokeclaesen,"Kortessem, Belgium",Sep 2015,"Double Six beach was really quiet in september and we had some chairs from our hotel, so no complains here!"
adechan2015,Makassar,Aug 2015,"Nice beach with many place for chilling like La Plancha, etc. Oh well, one of the best spot to see sunset in Bali! You'll love it :)"
SweetbixNZ,"Auckland Central, New Zealand",Sep 2015,"Slick place to go in the afternoon.  Lay on some bean bags and enjoy the sunset whilst getting drinks and food.  So good.  Then later as the night goes down, just spin some good yarns, meet people then go back to where for Netflix and chill."
dmcallis73,"Brisbane, Australia",Sep 2015,"Nice spot, also bars and restaurants around, nice relaxed place. Chairs available, normally you need to pay or be at one of the bars. "
Changchunlaowai,"Tongren, China",Sep 2015,"Convenient spot to meet friends and relax, but better beaches elsewhere. Easy to get a beer and chill out. Some surf was OK."
DithaXie,"Jakarta, Indonesia",Apr 2015,"Average beach, not for swimming nor enjoying the water. But best for evening walk to enjoy the sunset, you can see peoples plyaying football, running, or just playing the sand"
ketutdamar,"Ubud, Indonesia",Jul 2015,nice beach visit during sunset time . many place for chill out . good food and drink. some balinese women try to sell small thing . good spot for learn to surf.
bj582015,"Adelaide, Australia",Jun 2015,bright lights at night and lots of choice for food and lots of fine western style  music... beach sellers can be a problem in the day..... close to lots of restaurants but also food on the beach is 
Chris S,"Brisbane, Australia",Sep 2015,"Best place in Bali for sundowners, find a bean bag, plonk yourself down, order a drink, and drink in the atmosphere at sunset....."
Sunflower,United Kingdom,Jul 2015,"Great surfing beach, especially with Santai Surf school. Beach umbrellas and loungers are available for hire. Lovely sunsets"
MsGoriH,"Nottingham, UK",Aug 2015,"Chill out on beach at sunset, the bars put bean bags out, great atmosphere, live music, cocktails, fresh local food"
HyLy,"Singapore, Singapore",Sep 2015,The Sunset The Love The Companions The Food The Play The Wave The Friendly People...The Memories will stay...We will go back there to play again...❤
keshia w,9 contributions,Sep 2015,"Went there every morning for 3 days to play in the waves, get a tan and body board. The beach is dotted with colourful beach chairs and umbrellas that can be 'rented'. You just need to order a drink or two. My boyfriend and I ordered a coke and a bintang beer for SGD14 (pretty extravagant but we took it as rental for the chairs) and that entitled us to use their chairs for the whole day. We also rented 2 body boards for SGD10 for whole day use. Double six beach was away from the busy Kuta area, but can still get pretty crowded on the weekend. The waves here can get quite big and the under current can also get quite strong. Would suggest that parents keep their children close and in sight at all times. There were some points where I almost fell due to the strong under current. There were peddlers approaching us to purchase things from them, but once you say no they won't bother you so much. Or you could also close your eyes and pretend to sleep when you see them approaching your direction. All in all, this is a great place to rest, relax, people watch and learn surfing if you're up for it. It costs about SGD30 for 1.5 hours lesson."
Nicole L,"Mascot, Australia",Sep 2015,"Great spot to sit on the beach at one of the many bars and take in the beautiful sunsets.   Choose any bar, they are all pretty much similar.  Can get busy at sunset as its a popular spot.  "
Jadex3,"Melbourne, Australia",Apr 2015,"Not much beach activities except for surfing. Just relax and chill on the lounge, grab some drinks and do people watching and watch the sunset (if it's not cloudy) "
Jamboash,"Melbourne, Australia",Sep 2015,"Great place to relax on the sun chairs, be prepared for people trying to sell you stuff but you can get a manicure on the beach for a great price! You can also rent surfboards by the hour for a good price. "
Robert A,6 contributions,Sep 2015,"pros : huge landscaped beach, a lot of food choice from cafes to warong, affordable price of food, cons : a lot of dogs sometimes can be intimidating"
Dewa W,5 contributions,Sep 2015,"There's another place to make your sunset time awesome..How's beautiful place,, how's beautiful sunset..Thank you for keep this place.."
Paul F,"Perth, Australia",Aug 2015,"Great location, beautiful sunset.  bean bags on the beach.  friendly wait staff bringing you cocktails and beers (plus food if you want) on the beach.  very relaxing."
dwt991,"Brisbane, Australia",Sep 2015,"Great spot to sit and have a few bintangs and watch the sunset... Plenty of seats and umbrellas where you can get a drink and some bakso... In the evening try the dragon eggs sold by some of the hawkers on the beach, fantastic.."
Kelly M,18 contributions,Mar 2015,We had a lovely view from not only our room but our favourite bar. Prime location and not too busy.  Great place to spend a day and enjoy the sourounds.
monalitar,"Jakarta, Indonesia",Sep 2015,"I'll tell you what, during my 6 days in Bali, I visit this beach 3 times. Twice for sunset and once for surfing (I am a total newbie anyway)The beach is very near from the city, and there are so many shops on your way here, for those who love window shopping (or shopping) it's like a paradise. I told you.For sunset, there are so many restaurants and bar all along the beach which offer you table on the beach with beanbag to just chill, awaiting sunset. And the food, I consider them cheap. Some of them have live music too.I learnt how to surf here for the first time too. There are so many stall that offer surf learning, and it's bloody fun!"
LukenAsh,"Perth, Australia",Aug 2015,"no matter were you stay in Bali you should try going to double six beach and go to one of the bean bag bars or just enjoy to water and sunsets.if you jump in a taxi and a say double six beach and they will drop you at the end of the street and walk to the beach, lots of restaurants and bars to chose from and nice clean beach to swim or just sit and relax"
DanandPao,"Sydney, Australia",Aug 2015,"Great beach, you can learn to surf, they have many sun chairs, some cheaper than others, they have many beach and restaurants on the beach, great for spending the day tanning, drinking coconuts or cocktails or spending  sunset with live music, close to shops, good for surf or swim. "
Phil H,"Geraldton, Australia",Aug 2015,Very clean and safe and was nice to walk further up the beach to Potato Head or down to Legian and Kuta. Cheap bars to sit under shade and enjoy a drink or two
TLCWorldtraveler,california,Aug 2015,Awesome hotel !! Thanks for the upgrade ! Gee the Manager was the nicest !! We will be back for sure.
Elizabeth M,147 contributions,Aug 2015,Awesome for lounging on the sand or in a nice chair. Be sure to post up next to a chair guy with beverages those are the best guys to make friends with. They typically can also rent you a board and you can barter with them for a better deal. Sunsets our here are also spectacular. Double six is a great fun day in the sand!
Pamela M,"North Haven, Australia",Aug 2015,"top spot on the beach at Seminyak, food excellent, view fantastic. Would recommend for sunset. We caught the golf cart from the Marriot down to the beach which was great"
SUE M,"Melbourne, Australia",May 2015,"This is one of the most amazing Hotels I have seen, just beautiful treat you like  royalty, Rooms are amzing Restaurant and Roof Top Bar great and the Plantation Grill fabulous"
Tina G,"Melbourne, Australia",Aug 2015,"had lunch at the Italian restaurant, great menu and great food. Good service. Upstairs with a view of the beach and pool downstairs."
ThomasF,556 contributions,Aug 2015,"When we came the first day beach bed guys riped us off, and tried also the second day but then inknew what tonpay, they are to greedy and rud, and try to get max out you isnsted of wnating a returning client,Somhqlf price the second time, and intalkes with other clients and they also got this treatment.Found a big pice off glass in the sand just beside my bed.And a hassel all day by beach vendors, if you sleep they just pull a toe or scream in your ear to wake you up...way to much and the food placesnearby i just avarge and costly.Better go tona beach club and take a bed and buy food for the same price and get the sun bed for free"
adam,"Melbourne, Australia",Aug 2015,A lot of places to pull up and relax and watch the sunset beach is okay and quite crowded but that's why you go.
Jessica S,"Adelaide, Australia",Aug 2015,Great beach with loads of drinking and eating options on the sand. La Plancha seems like the best option with it's funky tunes and colourful beanbags but if you can't get a seat there then try any one of the lookalikes nearby. Lots of friendly beach vendors to haggle and giggle with. Double thumbs up for double six beach.
Diny T,"Dandenong, Australia",Aug 2015,Plenty of room for everyone and surf patrolled areas. Your not bothered too much by hawkers. Seems to be a safe beach to rest and play.
Naga Mas,"Denpasar, Indonesia",Jul 2015,"Had not been here for a Few years and was surprized how things change. Wel it all does, having been here in the Hippy days in the seventies...yea its different. Went from a dirt road to the beach to a full blown resort atmosphere area.         It was well known then and its well known now, gone are the little street warungs and replaced but excelent restos and also cute warungs still. Just come and explore and go see the graet sunset from here. Good place for Family friends and kids. Just as cozy place..."
linellsm,"Adelaide, Australia",Aug 2015,"good walking, but the beach could be kept cleaner.  effluent flowing over the beach to the sea is a bit confrontingl"
VonDutch1978,"Auckland Central, New Zealand",Aug 2015,"For me its a bit of a cliche now. Its nice to go down at sunset and have a beer, but there are nicer beaches in Bali."
Nipun_Parikh,"Ahmedabad, India",Aug 2015,A very clean beach and the sunset is just perfect. Has quiet a few nice restaurants who have live music on weekends and has good waves for surfing.  There are plenty of guys renting surf boards and ready to teach you too.  Do your bit of bargaining.
ambieis,"Gold Coast, Australia",Sep 2014,"This is my favourite chill spot... Have a Smirnoff or Bintang at Frank's Bar (on the beach outside Jayakarta), watch the sun set and listen to the boys play the guitar and bongo's. The beach can be super crowded and you will definitely be hassled to buy things."
tony532015,"Bunbury, Australia",Jul 2015,"Fine dining in nice location, opposite the beach the water is only a stone's throw from the restaurant. Wonderful food at affordable prices "
mylovelybie_1316,"Seven Mile Beach, Grand Cayman",Aug 2015,a nice place to relax and get your skin dark. many place along the beach if you want to hire a long chair. and also if you want your hair to be done like bob marley:) many restaurant around too.. lunch or dinner will be perfect while you enjoy the brezzee of the sea
Ayu_wida,"Denpasar, Indonesia",Jan 2015,Love to relax on the beach while enjoying the street meat ball soup and hang out with friends. Stunning sunset would complete your day
Michael C,"Melbourne, Australia",Aug 2015,Fabulous to watch the sunset from Bar or lounge on the beach.Sitting listening to the music and watch the sun go down is surreal.
edwardorusfid,"Jakarta, Indonesia",May 2015,its one of a great beach in the same line with kuta beach. but its more better than because its more private. several cafe around with live music and its cool. this beach is one of option beside kuta beach in bali
babybushka,30 contributions,Aug 2015,"Great beach, loads of small stalls selling ice cold drinks and food, lot's of people selling goods which can be a hassle at times, water was pretty clean and some nice surfing as well."
gloria f,"Mandurah, Australia",May 2015,"Great hotel ,just perfect including the staff and position.Only one problem is the very noisy club next door which is owned by the same hotel.Make sure that you book a room on the other side of this night club."
Borneo-Bob,"Hernhill, UK",Aug 2015,"We always come here to enjoy the sun and sea. The beach boys are great, very friendly and look after you throughout the day. A sunbed will cost you 50,000IDR (£2.50) for the day and is great value. Once you get used to the various beach sellers offering watches, sunglasses, sarongs, massage etc etc its fine. Most of them are very friendly and won't pester you if you politely say ""no thank you"". The fresh  fruit and ice cream sellers are definitely a hit though."
Ben A,"Hong Kong, China",Feb 2015,Attached to the hotel - the beach is beautiful and you can see a wonderful sunset. For hotel guests only and you can order from the bar/restaurant - a must for those seeking luxury!
SteveFawley,"Seal Beach, CA",Sep 2014,Double Six is a iconic beach in Bali. There is so much to see. Lots of good people watching. The beach can get a bit dirty with plastic trash. There are lots of street and beach sellers which get a bit bothersome and they do not take no for a answer. Double Six is a great place to go grab a beer and watch the sunset.
MICHAELJC59,"Brisbane, Australia",Jul 2015,"Such an iconic place to laze , swim eat and people watch . We spent 5 different days here .. you can barter for beach loungers for the day but never pay more than 50k for the day per chair  "
Travellor,"Brisbane, Australia",Aug 2015,Lots to see and do. Be prepared for hawkers selling stuff on the beach. Lots of places to eat and relax.
Geeess,"Rome, Italy",Sep 2014,There are many beaches in Bali and its best to go to one close to you to avoid traffic. This ones a great area if you stay in Seminyak and Legian as its close to both and motorbikes can you get there quickly. They are very crowded but have nice eating places and views as well.
chis2014,"Napier, New Zealand",Aug 2015,Water was lovely renting a chair with umbrella is a great idea watch out for the Hawkes they are everywhere
jo-lee j,"Perth, Australia",Mar 2015,Went to the roof top bar for after dinner drinks. One of the best settings in Seminyak. Staff all lovely. decor amazing. A beautiful place.
Sebastian K,"Vienna, Austria",Aug 2015,I think the beach is not only very nice but very good to start Surfing. As I think that all Schools more or less are able to teach I Chose one and had much fun.
AyuSavitri,"Guangzhou, Guangdong, China",May 2015,perfect sunset view! love it with beers we went almost everyday watching sunset from here. La Planca is my fav place 
Joy,Mauritius,Jul 2015,"A lovely big beach which has the typical characteristics of  a busy beach. On arriving it is very littered near all the vendors. Loungers are available from IDR 20 000 to IDR 50 000 depending on the season and your bargaining ability. There are a lot of surf schools and good beach to learn to surf. You can have a pedicure, massage or hair plaited by one of the ladies who come around. "
redbeachsuz,"Orewa, New Zealand",Jul 2015,"Seminyak is my most favourite beach in this area.  Especially at Sunset, with a Bintang in a Bean Bag.  Bliss"
Ian J,"Brisbane, Australia",Jul 2015,"Fantastic place to spend an afternoon and watch the sun go down. Good music, good food and cold beers....awesome."
IndianinSingaland,Singapore,Jun 2015,"unlike other beaches at Kuta or Seminyak, which are overflowing with rowdy crowds and activity, this one is a calm, laid back, soft sand beach. perfect for couples wanting to soak in the magic."
Otis Noble,"Brisbane, Australia",Jul 2015,Beautiful beach that isnt quite as busy as Kuta which is a pleasant change. Still a few people barking at you to buy things but overall a beautiful sunset and lovely temperature water to walk through. 
karen201520152015,"Al Khobar, Saudi Arabia",Jul 2015,"Liked :- Good for surfing, Disliked :- Current to strong to swim in & beach touts don't leave you alone & get really annoying! "
alexandre_delasalle,"Paris, France",Jul 2015,"bali is a paradise on earth...or could be...!( and i ve been around more than 50 country in my life,)  i remenber some freind show me picture from long time beofre the first time i came to bali in the early 80' a stuning paradise this beach was., it's been a disaster since then...! the all dirty water of 1000' of hotel and restaurant from kuta to legian go directly to the beach water... it's insane!  who really want to swim in his own poo...??? i wonder why the baliness as a comunity don't take serious mesure to keep bali clean (i mean like just the minimum) please it's never too late, do something!"
Carol250342,"Adelaide, Australia",Jun 2015,"Wow ! Wow ! Wow ! Amazing , different decor. Fabulous service. Incredible food !!! Brilliant pool !!! Loved everything. Don't miss the Sensorial spa experience !"
Sjalina,"Bali, Indonesia",Jul 2015,"Although its more crowded than the eastern part of Bali, but its still a more convenient beach for regular beachgoers. Still a good spot to watch the sunset along the strip."
nellielim,"Kuala Lumpur, Malaysia",Sep 2014,"This is the 'happening' beach of this island. Great for watching sunsets while enjoying an evening out. With the number of bars, restaurants and clubs here, the evening will be a lively one. In the daytime, you can enjoy the beach in peace on a deck chair or go horse back riding, learn to surf or join in some beach activity."
Colin616,"Melbourne, Australia",Jul 2015,"Our hotel was just across from this beach it is great for families with a wide expanse of sand which is kept clean each morning there is a beach patrol with flags denoting safe areas to swim in the surf , there are a number of beach cafes and small bars along the beach at night the beach comes alive with live bands and you can relax on the bean bags provided and enjoy the music, great fun."
Bryan R,"Greater Perth, Australia",Jul 2015,I recently stayed at a hotel close to the beach and went to the beach each day.The beach had swimming flags which a lot of swimmers swan between.The problem was that lots of surfers also kept moving into the area making it very unsafe for the swimmers due to the surf boards frequently nearly hitting the swimmers.After seeing many near misses I approached the surf life savers they said the current was pulling the surfers along the beach so there is nothing they could do. I pointed out that the flags are there for swimmer safety and the surfers should not be in the area under any circumstances and besides they had all of the rest of the beach to surf. The life savers answer was to remove the swimming flags and put up no swimming signs - not a satisfactory outcome.  For the rest of my stay (9 days) the flags were not put back out. It seems that the surfers have all the rights and to bad for swimmers.I love the Bali beaches its just a pity safety isn't taken a little more seriously but I suppose that's Bali for you.
jdb339,"Melbourne, Australia",Jun 2015,Much better beach than Kuta. Was clean and not that many hawkers. Great place to kick back and have a few Bitangs and grab some food. Nice sunset's also
Chris F,"Warragul, Australia",May 2015,Loved the waves either for just watching or for catching. The water was walk in warm.The only drawback is that the beach is not as clean as the beaches in Australia. They do sweep the beach in the morning with a tractor but following behind there is still a lot of rubbish left. The colour of the sand is quite dark.
1954Elizabeth,"Sydney, Australia",Jul 2015,"Seminyak beach is very clean at the moment,  We are here in July 2015. Seminyak beach is a lovely long beach to walk along. There is always plenty happening from local soccer games, kite flying, horse riding, surfing and plenty of music. There are lots of beach restaurants and bars to choose from."
richardkesper,"Melbourne, Australia",Feb 2015,We found that this side of the beach is cleaner than Legian or Kuta...Lots less rubbish and lots less hawkers... The gay area is great for a bintang too !!!!
Annika C,"Melbourne, Victoria, Australia",Jun 2015,This time we had no rain so the beach and water was beautiful and clean.  The water temperature was a bit cool.
MelS64,"Echuca, Australia",Jun 2015,Beautiful beach with comfortable chairs and umbrella to hire. Loved having a cocktails st sunset after a day sunbathing and then finishing up with dinner in one of the quaint little restaurants right on the beach.
Lel1Perth,Perth,Jul 2015,"A great night out and excellent value with its 2 for 1 drinks offer every Tuesday. The drinks are accompanied by some very good jazz from a live band who play from 7pm to 10pm. We ordered food including sate,vietnamese spring rolls to share and every dish was good. It's was luxury at an affordable price. "
2015megs2015,"Adelaide, Australia",Jun 2015,"we are a family of 3, and it cost approx $13 AUD to hire 3 sun lounges and an umbrella for a day.  The young guys set it all up for you and keep an eye on your belongings.  As with any of the beaches in Bali, you get people coming up to you all the time offering shorts, sunglasses, manicures, massages etc.  We were there during bali school holidays, so the balinese kids are being dragged around all day by their mums, hoping that you feel sorry for the kids and buy stuff from them.  The sunsets are great.  You can hire surf boards and boogie boards and do surfing lessons as well. The surf is usually pretty good.  There are plenty of restaurants around for lunch or dinner. "
FROMManny,"Melbourne, Australia",Jun 2015,This is a new hotel and rooftop wine-bar with incredible design with  great cocktail and food options. Sip a cocktail with a view and watch the waves rolling in over Seminyak in style.
Rebecca B,"Broome, Australia",Jan 2015,Great cafes along the beach with bean bags out the front. Could easily spend a whole afternoon chilling out! 
Ramadhan Harya,"Jakarta, Indonesia",Jul 2015,"This place is rather good in sunset time, live music, restaurant to chill for sunset is very good, i can stay until midnight sitting near beach, looking at stars and hear live music. In the day, this place is not that good, rather dirty :/ "
Nev B,Elanora,May 2015,"we love going to the beach, hiring some lounges ( Andy Bar),sitting watching the world walk by, conversing with the vendors ,we are getting to be regulars , so no real hard sell...eating fruit, reading, having a Bintang, local food from the beach......overall, just relaxing "
Ginanjarr,"Kerobokan, Indonesia",Jul 2015,"Nice beach, we can use the sun bed without renting it (not like any other beach). The waves is good for surfing and there's a lot of restaurants to pick if you're hungry. Would give more stars if it's easy to find toilet and car parking lot."
BSWAustralia,"Tweed Heads, Australia",Jul 2015,This a great beach for learning to surf (lots of surf schools here). The beach has darker silica in the sand so it has a black tinge but it's really fine and soft. The water is clear and appeared clean without refuse or pollution. Importantly the beach is patrolled with uniformed competent lifeguards and no savage rip or undertow that we could see or feel so a good kids beach. Lots of deck chairs for rent if that's your thing and no hassles from hawkers with friendly locals all around. Located at the end of double six street.
Kristy L,"Sydney, Australia",Jul 2015,"Nice beach spot, very popular! Great restaurants along the beach. Sun beds and umbrellas cheap to rent ($5 AUD) for as long as you want. Sand is black. Beach has a bit of rubbish from people but I've seen balinese trying to clean it, not bad though. "
RizaL Sulaeman,"Jakarta, Indonesia",Jun 2015,One spot in bali to have a sun tan and also have a little message on the beach. Meanwhile others surfing for the boys who enjoy surfing or just simple lying on the beach to have a sun tan.
noviam s,Indonesia,Jul 2015,nice.i enjoyed an fun. Very nice spot for drinks..watched the sunset in a cabana. The beach is clean.
The-Swain,"Dandenong, Australia",Jun 2015,It was right across the road from the hotel. Good waves for trainee surfers. There were lounges for hire and plenty of room. very popular with locals and holiday makers
John Le Raye,"Adelaide, South Australia, Australia",Jun 2015,"A must do. Watch the sunset, then lines of planes coming in to land at Denpassar. In the distance fishing boats after a nights catch. not the cleanest of beaches, swim back at your Villa instead."
Billyhatescustard,"Newport, UK",Apr 2015,"gorgeous beach, you can even shop from your sunbed, and the sellers are friendly and will go away if you don't want to by anything. You can learn to surf, our friend did and loved it, I even had ""a go"" but not standing up!!!! Getting on it was hard enough. The sun is hot, the sea is clear and warm, and the sand is absolutely boiling so ear your flip flops down to the wet sand  or run as fast as you can. Stay under cover for your first couple of days if you are a brit- the sun burns quickly. "
Peter G,"Pacific Coast Australia, Australia",Jun 2015,"a good vibe.  the beach had an interesting mix of beach goers, restaurant patrons and kite sellers.  The beach was active all day and the sunsets were not to be missed"
Rachel L,"Bali, Indonesia",Jun 2015,"Nice and great place to hang out and have a walk on the beach. Can get crowded but it still has a great vibe. At sundown, head to La Plancha for some great 90's music mix and relax on the colourful bean bags and brollies with cocktails and nibbles."
Stephen O,"Perth, Australia",Oct 2014,"Apart from the amazing view of a magnificent beach this area has a bunch of restaurants and other activities that will help you enjoy your day.   We especially liked finishing up there at the end of the day, falling into a bean bag and watching the sun go down whist we sipped on a cocktail or two.   Wonderful spot to unwind and relax."
girleen,"Portland, OR",Jun 2015,"Bali beaches still need some clean up, but this is an excellent beach to learn how to surf. Mornings are best. The waves are strong - you hardly have to paddle to catch one. I'm a novice surfer and it's one of our favorite beaches."
Bali2u0812,"Bali, Indonesia",Jun 2015,"We met up with friends for sunset drinks on the beach and it was a great atmosphere with plastic chairs, umbrellas and the chilled alcohol in the eskies!"
Haikal P,53 contributions,Jul 2014,"One of my fave place to hangeout have some beer and have  some tanning ,, Nice view , i can say it the best view and the best sunset in bali , they have cafe similiar like kuta beach serving beer and goods, The famouse once is the meat ball the local called  "" bakso gerobak biru "" must try if u visit these place specialy who like meat ball beef and asian .Come at 3:00 or 4:00 pm for the best sunset ever Prefer great uv sunglasses to protect ur ayes and dont forget to bring oil tan or sunscreen cream its very hot here + easy to go by bike or car + lot of small cafe selling lot of kind of beer u need and food+ beach guard always stanby - sometime too dirty to enjoy- traffic so bad u cant move during 6-7 pm if u going by car specially weekend"
geoo1,"Sydney, Australia",May 2015,"Most enjoyable evening with friends.  Food was very good, music was fun, sunset was great as usual.  Very nice spot for dinner and drinks, will certainly go back."
Missslizz,"Melbourne, Australia",Jun 2015,This place is incredible!!!! Must book a dinner on the rooftop in the booths! Food amazing! min spend $100 but very easy to do with a big group! Worth going!!!!!! you will see when you get there :)
Quinn E,"Melbourne, Australia",May 2015,"being hassled too much by hawkers while trying to eat. La Paloma is the best on the strip, read menus well before going in "
T1NT1N,"Bondi Junction, Australia",Jun 2015,Stayed at the double six hotel beach and cafes were good sand is a little darker than other areas waves good and some flagged swimming areas along beach
Puku75,"Melbourne, Australia",Jun 2015,Very unusual and awesome venue. Loved this place. Watched the sunset in a cabana. No singlets for boys but you can buy at t-shirt for A$10 if you forget! Make sure you're there for sunset. Well worth it.
piku1980,"Singapore, Singapore",Jun 2015,"This time we managed to stretch a normal weekend to best possible extent for Bali Trip.We wanted to go to south Bali as our last trip to this part of Asia was more to do with serene mountains,volcanic lakes and monkey forest.South Bali has fabulous beaches starting with Seminyak,Legian and all the way to south Kuta.We chose to stay at Pearl Hotel on Double Six beach road hardly 10 minutes walking distance from all the happening places of South Bali.We took an early flight on Friday afternoon and reached by evening.Anthony,who is the owner of Pearl Hotel had made all arrangements for our pick up from airport.It took just 30 mins to reach the boutique hotel and we dumped our bags in the hotel room and headed for Double Six beach.There were plenty of beach shacks with live music and bean bags on the sand with little colourful umbrellas.'The Sand' has a beautiful set up right on the beach and local band playing.We enjoyed some good nachos and satay along with free flowing drinks and music from Balinese Jennifer Lopez.Night well spent we retired to our hotel.This place is very quiet with a nice pool in the midst of the private rooms with all amenities.After breakfast on Saturday morning we were back on the beach strolling,walking past the huge surfing waves creating a misty environment.There were couches on the beach that one can rent for 10 $ per hour.We had a treat for ourselves on a double couch enjoying breeze on our faces,beautiful view and Amy Tan's 'Saving Fish from drowning'.We had a lazy laid back lunch in Hotel Oberoi with trendy DJ playing and some delicious cocktails I have ever tasted in my life as the relentless waves continued crushing on the beach and created a beautiful rhythm as we sat there sipping our refreshing cocktail and fresh thin crust wooden pizza.The evening was well spent watching the most beautiful sunset ever experienced,hopping beach cafes,floating paper lanterns and watching fire dance all on the beach.We explored Laplancha and The Sand once again this time.Now that we had the entire Sunday to be spent as per our whims we spent it a bit differently pampering ourselves with authentic Balinese massage followed by lunch at the famous MehraPutti on the most happening streets of Semninyak. One can't resist from shopping as you walk past the best shopping boutiques.Watched breathtaking sunset from Hotel Oberoi lounge.one has to make advance booking as this place becomes crowded as the sun sets on the beaches on Legian ,view to cherish for life.Finally we headed to Potato Head for poolside dinner.Both Potato Head and MehraPutti are exquisite dining experiences one must have while at South Bali.We had a morning flight to catch on Monday and thus ended our not so planned but one of the best backpackers tour in Indonesia.Not to forget Pearl had arranged for taxi at the right time in such wee hours even though the reception was closed and their professionalism is much appreciated for making our stay smooth and memorable."
BeachLoverNN,Singapore,Jun 2015,Everyone must go to Seminyak Beach for the most widest beach and chill-out experience.You don't have to go the expensive beach clubs to enjoy the beaches of Seminyak. Prices are reasonable.Go at 5pm is the best time to wait for the sun to set. Seminyak beach is the best experience of watching the world go by with a drink or two in hand together with loved ones.
