Name,Country,Date,Content
Rios-Little,"Dakar, Senegal",Mar 2018,This is a must place to visit if you are in Nusa Penida. The view is spectacular. We all kids and adults enjoyed it very much. I highly recommend you add to your list. We went in the middle of the day and so it was terribly hot. It's probably better to go for sunrise or sunset. 
Ilaria C,"London, UK",Apr 2018,this place is absolutely amazing! there are sone dangerous stairs which bring you down to the beach but the view is great even from the top of the hill. they suggest you not go downstairs but people told me that it’s a great experience. We couldn’t go because it was late and it was getting dark. Sunset is spectacular from there. The road to get there is a disaster so be careful and take your time. It’s worth to go though! 
rishi b,122 contributions,Apr 2018,"To reach the top of the hill from where you can see the Kelingking beach, you have to rent a scooter and ride 14 kms / 30-45 mins. The view from top is completely worth the effort. Also, while you are at Nusa Penida, you should check out Billabong Beach."
SteMar247,"Maidstone, UK",Apr 2018,"This island has many impressive views and this is one of them. I would have loved to have had time to go down to the beach and explore, but our itinerary wouldn't allow that. "
rohit p,"Chandigarh, India",Dec 2017,"The view from is top is just spectecular, although you have to walk down to go to the beach which should take around half and hour and it's not very safe either as the board reads ""go down at your own risk"" as the path down the hill was a bit broken when we went there"
Nicolai B,"Altdorf bei Nurnberg, Germany",Apr 2018,What a view!! It is amazing. If you want you can go done stairs. It takes maybe 40 minutes to go done and spend some time at this nice white sand beach. I will come back!! Must have seen at Nusa Penida 
luxurybackpacking,"London, UK",Mar 2018,Honestly pictures of Kelingking Beach do not do it justice! No matter how many times you visit it still is incredible! Make sure to head there in the afternoon when crowds are a lot quieter and much  of the tour groups have gone.
TheLittleTraveller,"Chania Town, Greece",Apr 2018,Don't leave the island without see that beautiful beach.Its really dangerous to get down there and some parts are like climbing but if u stay up without go down is beautiful again!! U can go after the angel beach it's 20 min from there .the road is pretty bad and if you don't know how to drive good a scooter then find a driver to drive you there with a car.when you return there is a shortcut road 40' that is good .If you want to go only to that beach you have to drive from that road 
Mario B,48 contributions,Apr 2018,From the top (starting point) is probably best view point on island! There are lot of small cottages with food & drinks at the top so you can buy what you need. Bring enought water because climbing down & up cam be heawy for unprepared persons. Recomend snickers and not fliplops (despite you can see lot turists walking with them:). At the bottom one of the beast beaches I ever saw! Don't swim far - dangerous waves! Don't missed this place when you are in Nusa Penida!
Traveller123,"London, UK",Feb 2018,"My self and a friend traveled to this spot by motorbike which we rented at the port for around $5 AUD. The roads are in terrible conditions at some points so I wouldn't recommend going this way unless you experienced riding. We reached Kelingking took a couple photos and without hesitation made our way down towards the beach. Let's just say going down was the easy part, The mountain is extremely steep with only some bamboo tied together with some rope to 'stop' you from falling off the edge. It is also extremely hot so take a lot of water, but don't pack too much as the climb back up the mountain can become extremely difficult if you have a lot to carry. Once you do get down to the bottom you can not enter the water, as it is dangerously rough, the waves are huge and crash right on the shore with that much power that even standing meters away you are almost swept off your feet. We were also lucky enough to be able to purchase some water and beers down the bottom as well. We made the silly mistake of drinking a beer before the climb back up which we both regretted as the climb is so hard and with a beer in your belly you do not feel good. The climb back up was exhausting, and we almost passed out from the heat a couple of times because there is absolutely no relief from the sun and we started the climb back up at 12:30 - 1:00 pm. I wouldn't say I am unfit but we both really struggled. We timed the climb up and it took us about 30 mins - although it felt a lot longer!All in all - its an experience like none other! Would I do it again HELL NO. But I would tell anyone who is up for it to give it a go! My body ached for the next 3 days."
A Raz,"Birmingham, UK",Apr 2018,"I've been to Bali numerous times and visited many of its beaches but Kelingking Beach is particularly outstanding. The view from the cliff is just amazing and (if you're fit enough to descend to the beach and climb back up) the beach itself is very rewarding. Yes! It's quite an effort to go down to the beach, but that what makes it worth the effort. The sand, the wave, everything is so perfect.If you wanna go down to the beach, my recommendation is to go there early in the morning. Travel light. Going down to the beach is quite dangerous.. use practical and comfortable sandals. While down there.. just enjoy the beach for a couple of hours.. You could also bring bento to have lunch down there. After you gain back your energy then climb back up. Climbing back up is actually a lot easier than going down, but it takes more energy.This place is very recommended and I would defly go back there again!PS: It takes around 20-40 minutes to descend and 10-20 minutes to climb up, depending on your level of fitness."
Andresguia,"Denpasar, Indonesia",Jan 2018,"The place is beautiful but to reach the white sandy beach below you must descend dangerous steps. The typical photo here is sitting on the edge of the cliff, be careful! There is a tree called the tree of love nearby where people used to make photos too."
Wei92,"Kuala Lumpur, Malaysia",Oct 2017,"The view here is very beautiful and nice. My girlfriend and I enjoyed ourselves very much, especially with the stunning view. Will definitely recommend anyone visiting Bali to pay a visit to Nusa Penida and Kelingking Beach"
Denisa S,"Prague, Czech Republic",Apr 2018,"Definitely the must see of Nusa Penida...Very beautiful view.. Even it’s not easy to get down to the beach, offers a white sand and clear water. "
JubastiOnTour,"Munich, Germany",Apr 2018,"Kelingking beach is beautiful and offers an amazing view and is definitely the must-see of Nusa Penida. However, while the streets are better than many other streets on Nusa Penida, the place is still hard to reach by scooter and not recommended for beginners. The entrance was 5k per scooter. As in most cases, you have to share this beautiful place with lots of tourists, especially selfie-addicted instagrammers looking for the perfect picture (at least in the afternoon at around 3pm). Still, we would definitely visit this place again to enjoy the view!"
Stella Marie A,15 contributions,Mar 2018,"The view is really awesome! It could be seen from above that the beach is crystal and inviting. However, at past half a century old, going to the beach and trekking for about an hour (and a half) will literally take my breath away.Going around the island of Nusa Penida requires a good pair of comfortable shoes, preferably hiking ones.  The rolling hills however small would not make comfortable trekking in slippers.  Food was available although the choices were not varied.  Remember to hydrate yourself, sun could be harsh up there on the hills. Also, apply and re-apply sunblock."
janiblank,"Aachen, Germany",Mar 2018,"The view and the nature at Kelinging are absolutely amazing but the place is pretty crowded and everyone tries to take the best photos, selfies and drone shots which is pretty annoying.."
KHigson,"Leyland, UK",Dec 2017,"Arrived here via moped on the horrendous roads but worth every massive bump along the way. Spectacular views the rock formation, which looks like a dinosaurs head. The sea is clear blue, with white sands. There are various spots you can view it from and have your photo taken. On a personal note I suffer badly from a fear of heights so unlike most wasn't keen on getting too close to the edge due to the very steep drop. There are 'steps' made from bamboo and tree roots that lead down the steep ascent to the beach but there is a sign suggesting it is dangerous so not to go down. I certainly wouldn't attempt this in flipflops or if like me you have a fear of heights. I tried to go a short way down (after some encouragement) for a photo but couldn't make it as I was too worked up but many others found it fine to reach the photo point. I only saw 1-2 people who went all the way down to the beach. It looks amazing but not for the faint hearted by any means.There are a few shops and restaurants around at teh top which are nice to sit in and enjoy the view. Stunning location, a definate for instergrammers, but just have your wits about you."
ilikemanggis,"Jakarta, Indonesia",Mar 2018,"One of my bucket list was done and checked after visited this beautiful beach. White sands mix with deep blue and turquoise water definitely a perfect combination. When you visit Nusa Penida, please don't forget to visit this beautiful spot!"
PearlySim,"Singapore, Singapore",Mar 2018,"A lovely seascape and awesomely breathtaking place to take photos to post onto your instagram.  If not on a guided tour, try taking the very steep stairs down to the beach (at your own risk)."
Adham411,"Dubai, United Arab Emirates",Mar 2018,make sure you have enough time to go down and up againswimming there is something you don't want to miss
Brian L,"Chandler, AZ",Mar 2018,"Kelingking Beach looks great in pictures and that is what brings people to see it.HOWEVER!You have to take a ferry from Sanur to Nusa Penida.  Then from the pier you need to take a 1 hour car ride over some of the worst roads imaginable.Once you arrive, you want to start taking pictures but to get really great pictures you MUST take the trail.  The trail has rocky, slippery, steps, broken bamboo for hand rails, and it is extremely steep.  There are about 7 - 8 warning signs stating you are on your own.I stopped half way to take my pictures while my friend went all the way down to the beach.  She mentioned it is very treacherous getting to the beach as the steps are now in the mountainside.Keep in mind this is just going down and now you have to return the same way back up.If you really want to do this be in great shape and don’t plan anything the following day as you will be sore. "
karinkaspar,24 contributions,Mar 2018,"Very popular place in Nusa Penida, so thing about timing. We went there early in the morning (around seven), so we’ve been there almost alone, just us and another couple.At the beginning you see a sign: “Do not go down on the beach. Road is broken.” Well, we went there anyway, is quite easy, if you have not a flipflop shoes. You have to be careful, of course, but then... it is just amazing. Big waves, so do not sedím far away, strong klima. And thing about timing for a way back as well; we’ve been there quite a long time, so on the road back was quite busy climbing and more important - with very strong sun. Early in the morning it us the best, not just because of you are alone there, but also because of more comfortable way back without strong sun. "
Venkat,Singapore,Mar 2018,"The view from the top of the mountain was breathtaking, it’s dangerous to go down to the beach, the path to beach was not maintained."
Mandy K,30 contributions,Mar 2018,"Terrible roads to get there but the views are absolutely amazing. Worth the effort though. I climbed down to the beach. Don't try unless you are fit and strong. Very dangerous, slippery, steep and unstable bamboo rails but it was one of the best things I have ever done. When I went there were no waves so swimming was beautiful in crystal clear blue water. Sand beautiful and white. Water, soft drink and Bintang available at the beach. Many tourists at the top viewpoint but only five on the beach. Manta rays were able to be seen from the top view points. Incredible place to visit. "
melanieamelia2,"Trier, Germany",Mar 2018,"The true landscape is awesome. Complete facilities from toilets to snack canteens. My suggestion to try to go down, it would be a wonderful experience on your journey, because not all who want to go down. A must visit this place."
Bradley C,"Singapore, Singapore",Mar 2018,"A must visit point. However, there are two many tourists nowadays. Didn't get the chance to go down the beach but heard it's pretty nice(also tough to get down though) but would like to give it a try next time."
Uphiet K,"Pasuruan, Indonesia",May 2017,"Bumpy roads but worthy reward. I'm in love with this place, so beautiful. Hidden place and still not so crowded. If you go to Bali, go to Nusa Penida to get calmer and peaceful place like this one"
luislellis,"Rio de Janeiro, RJ",Mar 2018,"What a view!!! This beach is so beautiful, the landscape is gorgeous. To reach the beach you have to go down from a stair. Kind of slippery but ok to go. Worth it."
Voguely Vivien,"Kuala Lumpur, Malaysia",Oct 2017,"Worth the (rather rocky) journey to Kelingking Beach. Apparently it will take years before they can upgrade the gravel roads to tar ones. While it is possible to rent mopeds to get around simply anywhere in Nusa Penida, personally I won't recommend them! I've seen tourists trying to manoeuvre their way along these uneven roads and it is cringe-worthy. I suggest either renting vehicles with driver (500k+ for one day) or ojek aka moped riders (70k for one day) to show you around. I did both and the latter was quite an experience! Can't feel my thighs after the 1 hour ride along bumpy, gravel roads to Atuh Beach hahaha"
Jason E,165 contributions,Feb 2018,"It’s one of the most beautiful vista in the Bali and the Nusa islands but 99% of you will only look at it from up top of the cliff.  It takes a long time to get there and the path down was congested and full of other tourists.   With that being said, it makes for some of the best highlights when we show people our trip.  In a nut shell, it’s beyond beautiful but it didn’t make me emotionally attached to an experience there. "
Rafaella Pessoa,"Sao Paulo, SP",Feb 2018,The view from the top is just amazing. You can do a trail to access the beach. That trial is quite hard and takes around one hour. You can do it on flip flops but it might be way easier on tennis. The beach is not the best for swimming as there are many waves but the views along the way and the blue water compensate the effort to get there!
Izani A,"Kuala Lumpur, Malaysia",Feb 2018,"It's worth to come and enjoy the view here. but if you manage to be here by grouping, 4 pax is just nice for 7 seaters car, so just rent a car with driver rather than ride motorcycle, since the 8KM road from jetty to the kelingking's beach is not well maintained."
Rohliana L,19 contributions,Feb 2018,"Nusa Penida should be on your list when you are traveling to bali, if this is your first time and you are traveling alone better book a group tour the price is worth it. They offer many package. You can choose with snorkeling package or just to see the west of nusa penida such a kelingking beach broken beach and angel billabong."
RaghavAhuja,"Bengaluru, India",Mar 2018,One of the best places on our Bali trip was this. This has an amazing view of the beach down below. Try going down if it’s possible. It’s a must see place
Feinspitz,"Vienna, Austria",Mar 2018,So the view really is amazing. It is definitely worth renting a scooter (around 3$ a day) and driving there. The road is not always perfect but the way is managable even for more unexperienced drivers (like my self; 2nd time ever on a scooter)The Beach? Totally different story. The way down is difficult (some may say quite dangerous) the way up is straight up a full workout. I have never been sweatier before I think. What you get when you do this to yourself is a dirty beach tons of jellyfish on the Beach and in the water and local People trying to sell you snacks and water which you will eventually actualy need.I would Not recommend you to Go down when your are Not in a good shape or if you expect the beach of your dreams.
MasMarjana,"Jakarta, Indonesia",Apr 2017,"I have been in so many place in Bali, and in my opinion this is the best spot. The view from the top was simply breathtaking. But I didn’t want to walk down due to safety consideration and time consume. People called Kelingking Beach it’s mean Little Finger or Pinkie Beach. But in my opinion the cliffs isn’t like little finger but look like Tyrannosaurus Rex.Kelingking Beach was a hidden beach in the village of Bunga Mekar, on the southwestern coast of Nusa Penida island.The road to reach this place was unfavourable. Enjoying the scenic seascape and taking photos and selfies from above would be sufficient for most"
Amy T,"Brooklyn, NY",Mar 2018,"I had been wanting to visit Nusa Penida after seeing the beautiful pictures everywhere and realizing it was just 30 minutes from Bali where I was going on vacation this past week. The reviews are accurate - this isn't an easy place to get to, and the climb is not easy either - but the view is worth it. I have never seen a place like this in my life and it IS breathtaking. We booked a tour which included a fast boat from Sanur beach to Nusa Penida and then a driver picked us up and drove us there. We could have rented motorbikes or just a taxi, but we weren't sure and were limited on time so we just got a tour guide. The fast boat was about 45 minutes, and once we arrived our tour guide immediately picked us up and started driving up Nusa Penida to the beach, which was about a 45 minute drive through long, winding, and needless to say bumpy roads. Once we arrived the views were incredible and it wasn't too touristy which was great. We decided to start the trek down, and about halfway we stopped to turn back around. To be completely honest, my legs still hurt 3 days later from the hike (and I didn't even go all the way). The hike down is not paved and has rocks and some wood to help guide you, but it's definitely scary and treacherous. I do regret not going all the way down, so if you have time - I would recommend trying it if you are fit and in shape. For me, it was about 90 degrees and I was absolutely exhausted, so I was scared about going all the way down and turned around even though I wish I hadn't. I would visit this place as a once in a lifetime experience if you are in Bali. "
Sari I,16 contributions,Feb 2018,"It’s the most beautiful nature I’ve seen so far in Bali , it’s hard to get too the place , but totally worth it ! "
RuddyDusk,"Bali, Indonesia",Feb 2018,This is the 3rd time i went down to the beach and it always worth it every drop of my sweat. Amazing view.
Cha,Philippines,Dec 2017,"Simply wow! I wish I could swim in those cool, blue waters. Fresh wind and white sand. I absolutely loved it!"
Ingrid F,7 contributions,Feb 2018,Wow this beach was incredible but the hike back up was mental! Worth it once in a lifetime but not sure I'd do it again!
Abie,"Queensland, Australia",Sep 2017,The most beautiful spot in Nusa Penida i reckon. So majestic and breathtaking to view! Getting a photo taken at the spot without the fence here though looks a bit dangerous and is a bit of a joke as you had to fall in line as if going to the toilet. The path down the ravine to the beach was closed when we went there and did not look at all safe but a fair few were willing to risk it for instagram. HahaThe place was a bit of a drive but relatively easy to get to with a map and a few directions from locals. Going back was confusing on a motorbike.We got to sample the local mie goreng as well which was surpringly offered at a very affordable price compared to the rest of the tourist spots and Bali. Lovely experience. Will definitely go back!
Ayush Krishnan C,19 contributions,Dec 2017,"This - in my opinion - is the epitome of beauty in Bali. The view is absolutely stunning. Although we didn't have time, I would have liked to trek all the way down to the bottom beach. If you do, I would highly recommend. This is a must visit in Bali - add it straight away to your itinerary."
Aashish T,3 contributions,Jan 2018,Blue water and golden sands - that summarizes it all. Such a calm and beautiful place! Thanks to #BaliCheapestTour for making my trip hasslefree and simple.
Konstantinus_Bayu,20 contributions,Jan 2018,"Kelingking beach is one of the must visit spot when you are at Nusa Penida. Located at the south side of the island, it will take around 1,5 hours from the Toya Pakeh harbor due to damaged road conditions in some areas to the location.But all the suffering on the journey will be paid once you arrive at the Kelingking Beach. Emerald colored ocean, white sandy beach and cool breeze will welcome you there."
Nina N,"Brisbane Region, Australia",Feb 2018,"We did not realise how strenuous the hike down to the beach is, the way down is quite tough going with just bamboo tied together on either side to stop you from falling, I was still a bit sick with the flu at the time and only made it down to the halfway point before becoming dizzy. The climb up was even more hard going and we passed a couple of people on the way up taking a break and dying of thirst that asked us for some water, I would definitely recommend not going in the afternoon, we went at about 3pm and the sun beats down on the walk with no escape from it which made it hard going and I became extremely sunburnt from the hike. I definitely want to come back and try the hike again with a bit more preparation next time."
Ika C,"Jakarta, Indonesia",Feb 2018,I wasn’t aware that the road was really bad on the west side of Nusa Penida island. Our car was shaken hard to reach Kelingking beach. Using motor cycle was not recommended . 
Irwan2003,"Jakarta, Indonesia",Feb 2018,Great view.... But to reach the beach you must down with the very long stairs... But it's worthed... You will found the great beach with great sand
thb68boy,"Jakarta, Indonesia",Feb 2018,"When we arrived on this beach, I feel so amazing that we have some kind of beach like this. One of the things from the myth there is that they have a love tree and while you climb and sit there, your love wish will come true, although I don't believe it but some friends climbed and took a photo too hehe. Too bad that we cannot swim on this beautiful beach because of the high tide, but still you can enjoy the beach."
Prathamesh Sawant,"Mumbai, India",Feb 2018,"The view is simply breathtaking. This place was never a part of my itinerary, but I met a Malaysian dude during white water rafting and he showed me some of the pics from the island. Then and there I decided i'll visit this place.The T-Rex shaped mountain, blue azure waters everything is just simply amazing. If one is willing to hike a little they can even go down to the sandy beach at this place. However, since we were on a tight schedule we did not go all the way down. Also just 100-200 meters from this place there is another viewpoint which gives you a very different perspective of this place. From that place, the entire mountain feels like an elephant with his trunk and the mountain besides seems like a crocodile."
Tom A,"Penang Island, Malaysia",Jan 2018,I lost few times before reach to this beach. Worth few hours bike riding and the view was breathtakingly beautiful! Next time will plan properly to visit and spend a night in the island is a must!
sharealkoh,6 contributions,Jan 2018,This was our last stop and we had to catch the 330pm ferry and it was already 240pm! The drive back was about 40mins. The drive was really bumpy but it's totally worth it! Next trip we're definitely staying and making it down to the beach! 
Devansh A,"Hyderabad, India",Feb 2018,My main tip is I you have time spend a few hours here cause you can hike down to the beach and chill. So better get good shoes and a carry on with swim wear and stuff i saw many broken slippers down and it would be a painful hike up.  It should take atleast an hour to reach down to the beach and the climb up is tough but totally worth it. We only regret not having much time to enjoy this place we ran down and up again. 
Tanni Williams,Hoedspruit,Jan 2018,"A must visit whilst on this island! Just be weary of the steps leading down to the beach, but what you will find is absolutely worth it... wouldn’t recommend doing it in flip flops.."
Kopal G,"Mumbai, India",Jan 2018,"The view from the top is amazing, but the climb down the cliff is worth every bit once you see the bluest waters there can be. The last section of the climb is almost vertical and it's better to remove slippers of you're wearing them to have better footing. The sea waves are strong. We did a somersault in the water when we were hit by two back to back waves. Every sand grain is white. And the water is the perfect turquoise blue!! Remember to carry some water down for the climb back up. Also remember to climb down light, without any bag.The climb back up requires one to pull them self up with all four limbs. The beach is virgin. They have made a path to teach the beach using wooden sticks, logs and stones. In places it does get tricky. But it's doable!Would definitely recommend this awesome experience to those who are looking for adventure, fun and excitement! P.s. not for those with a fear of heights."
SaurovNandy,"Bengaluru, India",Jul 2017,Kelingking beach is one of the most stunning sights that I have ever seen.We reached there by noon and luckily there were not many tourists.If you have the time then do walk down to the beach from Karang dawa view point. The steps are uneven and the climb can be a bit treacherous but surely you won't regret it.At least climb down till the half way point for your best photo op.
Gabcared,"Suzhou, China",Jan 2018,"Very nice views, beautiful beach. Quite hard to get there, especially in rainy season, but even if you don't go down it worth it."
MorwennaJones,"Cambridge, UK",Jan 2018,"We visited Kelingking in January, the off season and most quiet time of year for tourism, expecting to get there and find it largely empty.  After negotiating the treacherous roads by scooter (and I mean treacherous- we witnessed a bad accident only the day after), we arrived to find about 30/40 other tourists there, which is a lot given the limited amount of cliff space.  Lots had arrived in the people-carriers from resorts, which make it easy to navigate the dangerous roads and get to all of the places on the island that, otherwise, are hard to reach.  The beach is utterly stunning and completely beautiful, but be prepared to find it crowded, especially if you visit in the off-season.  There's also a very dangerous ledge that tourists were dangling off for photos!  Also, when we visited, there was a sign next to the path down to the beach warning against going down.  We ummed and ahhed about whether to risk it, but fortunately chose not to, and after doing another walk down the cliffs, I'm so glad we chose not to!  The cliff trails here are very steep, dangerous and frequently involve putting your whole body weight on bamboo strapped to the cliff, so for god's sake, if there's a sign there saying that the path is broken, don't ignore it!"
Nusa Penida Exploration,"Nusa Penida, Indonesia",Jan 2018,Kelingking beach is top tourist destination in Nusa Penida island. It's a hidden Paradise in the island. It's a famous place to do the activity of the tracking and also well-known as a place to enjoy the wonderful sunset.
niranjan a,12 contributions,Jan 2018,I can only say is this place is a mush visit place. The view is breath taking.You need to book a tour to nusa penida to see this place. Once ur in bali go for some local tour to visit this place.Must visit i would say.
Bagus Perbawa,"Denpasar, Indonesia",Jan 2018,"Had an amazing visit at Kelingking beach. The weather was pretty hot and the view was quite breathtaking, the waves looks great from above and the turquoise water was visible. Unfortunately I did not wear proper shoes and my slippers was unfit for trrekking down to the beach.Other travellers said the swell was around 1-2 meters high and was not that hard to swim. The secluded beach would have been a perfect spot to just relax, sunbake and dipping but do bring some water when you go down, its quite a hike back up.Additional advice - take some photos at the wooden bamboo boat on top of the hill (it's a bit worn out - be careful) or take some amazing shot in the lonely tree. Food and drinks are quite reasonable, bought Nasi Goreng for 30K and coke (can) for 15K."
756rickyl,"Bandung, Indonesia",Jan 2018,"Nusa Penida an island off the southeast coast of Bali. Not many people know about this surprisingly beautiful island that contain so many beautiful, natural spots. Recently, more and more people are starting to discover and explore this wonderful island. There are about a dozen separate locations/spots within the island such as: Angel's Billabong, Pantai Atuh, Crystal Bay, etc, etc ... with the most famous one, arguably, is Pantai Kelingking (Kelingking Beach). Well, for people who have social media and love to post pictures on the net, this island is the definitely the one for you."
leberl,"Denver, CO",Jan 2018,"The view from the top is absolutely incredible! There is a 5,000 IDR entrance fee. You can hike down to the bottom and get to the beach. Be aware the hike is very sketchy in places. You hike along the rim with massive drop offs to either side of you. There are some bamboo fences but they aren't very steady. Wear proper hiking shoes (no flip flops or sandals). I do not recommend going by yourself. The hike down took me about 30 minutes but I hike on a regular basis. If you are able to brave the hike down, you'll be rewarded with an empty or near-empty beach! Keep an eye on the tide and weather as you do not want to get stuck down at the bottom."
Albi A,3 contributions,Oct 2017,"We can say is that this place is magnificent,the sceneries from the top is really spectacular.And hike down to the beach,you can spend a day sunbathing and relaxing in one of the most beautiful and remote beaches I've ever come across."
Ramona N,"Abu Dhabi, United Arab Emirates",Oct 2017,"This Instagram famous coastal cliffscape will not disappoint. This is definetely one of those landscapes that make you feel so small! When we reached there we forgot about the awful roads leading here. At times we were just driving over small rocks! Me and my husband took a short trek down but didn’t venture onto the beach. The path looked a little bit rough and after our crazy drive, we were to tired to do it. I mean reaching the beach I could do that, but then  hike back up: No, thank you!"
Locomotive Hotel & Spa,"Denpasar, Indonesia",Oct 2017,"Wooow..!!! no words can described how amazing this place.. the most favorite tourists destination with breathtaking view in this island.. Travelled with friends from Netherland / Suriname and they were soo extremely very excited to see this kind of view..It’s looks like a dinosaur, they said. Hmm no no.. i said, for me it’s more looks like the finger of GOD that pointing to Paradise Bali Island 😍🙏🏻"
Going here and there,"Denpasar, Indonesia",Jan 2018,"All i can say is that this place is magnificent, the view from the top is to die for. We did manage to descend to the beach from the very very steep stairs, took us around 50 minutes down and 1 hour up. The beach at the bottom is the best beach ever in Bali i would say, the high wave, the blue water and the cliff surrounding will make you forget about the steepest stairs.. definitely recommended to walk down those stair, however if you’re not very well i wouldn’t recommend you to go down. :)"
JackRush,"Sheffield, UK",Jan 2018,"A great place to go to view a slice of paradise. If you are able to take the hike down to the beach, you can spend a day sunbathing and relaxing in one of the most beautiful and remote beaches I’ve ever come across.It is possible to stand at the top of the cliff and look down at the beach, or you can scale the cliff yourself to get to it. We are 2 fairly fit 28 year olds and it took us about 25-30 mins to walk down and 20 mins to climb back up. Wear sensible shoes (I went in flip flops and decided it was easier in bare feet!) An absolute must see if you’re on the island "
Jason S,"Bengaluru, India",Jan 2018,This is the best place we visited in our tour of Nusa Penida - worth every moment we spent here. Though we didn't climb down but the pictures were amazing from top.
worldiscoverer,World,Dec 2017,A drive on bad roads lead to this lovely landscape where you have to jostle with people attempting to get the perfect instagram pictures. Some people trek down to the beach when it is clearly marked not to do so. We met and spoke to a few who really regretted going down and anyway its just another beach down there...we have been to enough around the world not to waste time and effort trekking up and down a risky path.Enjoy the view and don't miss the 'Pohon Cinta' - Love Tree.
beatrixbudhiadi,Bali,Jan 2018,Nusa Penida has so many amazing views making it hard to pick a favorite. But when the cliffs form in the shape of a Tyrannosaurus Rex at Kelingking Secret Point Beach it is bound to be a crowd favorite.Take the boat from SanurIDR75.000 For Local IDR150.000 For ForeignerYou can rent a motorbike at IDR100.000 per day or Hire a driver with car at IDR700.000 per day.You can visit three up to four objects if you want to have one day trip. Have local food to try approximately IDR200.000 for two persons depends on the restaurant and what kind of food you take.
JabbaQld,QLD,Jan 2018,"Attempted the descent, got 3/4 the way down and had a meltdown, so had to abort and ascend back up the mountain. Scary AF and would not recommend unless you are a mountain goat. "
Bel T,"Broome, Australia",Oct 2017,"Definitely worth a visit and also the roads to there are actually quite good and not as bumps as others. We did have a local follow us down to try and make a few dollars off us, but we just ignored him. "
OliverG591,"Bali, Indonesia",Jan 2018,One of the highlights of Nusa Penida for sure. The drive there is about 45 min but worth while. Views from top down to the pristine beach are fabulous. We did not make the way down as the treck is quiet adventures and not really safe for kids. That was the only downside...the beach is not really accessible for us. Many little Warungs around for drinks and basic food. 
fabiensf,"Island of Malta, Malta",Nov 2017,"I consider myself to be quite well travelled, and it takes a lot for a beach to impress me, yet i found this spot to be truly breathtaking!  I suggest walking around the cliff to get some different perspectives of the bay."
sthpacificlover,"Bali, Indonesia",Jan 2018,"After reading the reviews im dumbfounded. Yes its a beautiful little beach - yeah i get that, but seriously there are thousands of better beaches in indonesia, that you dont have to ride for an hour on roads, where some parts are completely washed out then trek 400m down a dangerous cliff on a goat track that has disaster waiting to happen written all over it Ive lived and travelled indonesia for a few years now and was a little dissapointed in this one. Particularly with the large crowds, each paying the 5000rp to park.... the proceeds of which obviously dont go to road or track maintenance"
Novita s,"Sanur, Indonesia",Dec 2017,"View was amazing...weather is so good. Still nature and virgin. Love it.The road need so much repair. If you travel with kids, please becareful, pay a lot of attention to your kids."
Anastasya Gladys,"Jakarta, Indonesia",Dec 2017,"Im 1000000% sure that NUSA PENIDA is more beautiful than Bali. This island is seriously AMAZING! Every corner of the island is providing u an indescribable view. The air is soooo much different than Bali, its like u get lost in some kind of jungle. I can tell u that this island is going to be the next Bali or even more."
riri273,Indonesia,Dec 2017,"Have no idea what to say when the first time I got here. And when our driver asked us to get down. I do not think that much, I said YES! I have to go down. Can't wait to touch that white-soft-sand. And when I started to went down, that's not as easy as I imagined. The fact is it's hard to get down. And I went down barefoot! since I use the unsuitable sandals. Better you go with sports shoes or mountain slippers. But that's all worth the view! that was so amazing beach I ever visit."
Meg0603,"Melbourne, Australia",Dec 2017,"Kelingking Beach is amazing. It has been on my bucket list to visit for a while now and the challenging hike down to the beach was well worth it.Most people stayed at the viewing platforms at the top or walked down about 500m to get the beautiful classic shot of the cliffs and water. If you are fit or even just love a challenge I would highly reccomend taking the walk down to the beach, it's an adventure in itself. There are parts of the walk where it is quite steep, almost like rock climbing but they have rocks and bamboo to grab on to and that only accounts for a small portion of the walk.It was a beautiful beach with clear waters. You can swim in the water there (we did) just make sure you know how to swim, there is a bit of a strong undertow and dumpy waves but you can time your entry and exit with the waves.Sadly there is a lot of rubbish that gets washed up on to the beach so if you are planning on making a trip down to the beach I recommend doing your bit and taking a bag of rubbish back up with you rather than just being frustrated with the site."
Grand_Dion,"Bali, Indonesia",Dec 2017,This is where he says he's like a dinosaur's head and I can finally come here. The beach is no less good with the places I've visited in Nusa Penida. If you want to get close to the rocks down the stairs are wooden but very dangerous if not careful. Strongly discouraged if not dare better just enjoy this beach from the top course.
