nama,tgl_ulasan,ulasan,ulasan_emoji,ulasan_emot,ulasan_fold,ulasan_punct,ulasan_stop,ulasan_freq,ulasan_rare,ulasan_stem,review,scores,compound,sentiment
James I,15-Mar,I stayed at a hotel five minute walk from the speech so it was my main location for access to the beach. I was so disappointed to see so much rubbish littering the beach that I spent very little time at the The beach during my holiday. I also came across of dog filth on the sand which didn't exactly inspire me to enjoy it. If you have got health concerns I would give this one a miss. Such a shame!!!,I stayed at a hotel five minute walk from the speech so it was my main location for access to the beach. I was so disappointed to see so much rubbish littering the beach that I spent very little time at the The beach during my holiday. I also came across of dog filth on the sand which didn't exactly inspire me to enjoy it. If you have got health concerns I would give this one a miss. Such a shame!!!,I stayed at a hotel five minute walk from the speech so it was my main location for access to the beach. I was so disappointed to see so much rubbish littering the beach that I spent very little time at the The beach during my holiday. I also came across of dog filth on the sand which didn't exactly inspire me to enjoy it. If you have got health concerns I would give this one a miss. Such a shame!!!,i stayed at a hotel five minute walk from the speech so it was my main location for access to the beach. i was so disappointed to see so much rubbish littering the beach that i spent very little time at the the beach during my holiday. i also came across of dog filth on the sand which didn't exactly inspire me to enjoy it. if you have got health concerns i would give this one a miss. such a shame!!!,i stayed at a hotel five minute walk from the speech so it was my main location for access to the beach i was so disappointed to see so much rubbish littering the beach that i spent very little time at the the beach during my holiday i also came across of dog filth on the sand which didnt exactly inspire me to enjoy it if you have got health concerns i would give this one a miss such a shame,stayed hotel five minute walk speech main location access beach disappointed see much rubbish littering beach spent little time beach holiday also came across dog filth sand didnt exactly inspire enjoy got health concerns would give one miss shame,stayed hotel five minute walk speech main location access disappointed see much rubbish littering spent little time holiday also came across dog filth sand didnt exactly inspire enjoy got health concerns would give one miss shame,stayed hotel five minute walk speech main location access disappointed see much rubbish littering spent little time holiday also came across dog filth sand didnt exactly inspire enjoy got health concerns would give one miss shame,stay hotel five minut walk speech main locat access disappoint see much rubbish litter spent littl time holiday also came across dog filth sand didnt exactli inspir enjoy got health concern would give one miss shame,stayed hotel five minute walk speech main location access disappoint see much rubbish litter spent little time holiday also come across dog filth sand didnt exactly inspire enjoy get health concern would give one miss shame,"{'neg': 0.287, 'neu': 0.66, 'pos': 0.053, 'compound': -0.8626}",-0.8626,0
Ramarama33,15-Mar,"Double six beach is same and most area beaches in seminyak, kuta, legian.  Generally on the dirty side, trash in the water and on shore.  Beach sellers everywhere will not leave you alone.  Double six can be more crowded than other spots.The positives:  cheap food and drinks, great waves, beach chairs not too pricey.  Better way to do bali beaches are at the pool clubs.","Double six beach is same and most area beaches in seminyak, kuta, legian.  Generally on the dirty side, trash in the water and on shore.  Beach sellers everywhere will not leave you alone.  Double six can be more crowded than other spots.The positives:  cheap food and drinks, great waves, beach chairs not too pricey.  Better way to do bali beaches are at the pool clubs.","Double six beach is same and most area beaches in seminyak, kuta, legian.  Generally on the dirty side, trash in the water and on shore.  Beach sellers everywhere will not leave you alone.  Double six can be more crowded than other spots.The positives:  cheap food and drinks, great waves, beach chairs not too pricey.  Better way to do bali beaches are at the pool clubs.","double six beach is same and most area beaches in seminyak, kuta, legian.  generally on the dirty side, trash in the water and on shore.  beach sellers everywhere will not leave you alone.  double six can be more crowded than other spots.the positives:  cheap food and drinks, great waves, beach chairs not too pricey.  better way to do bali beaches are at the pool clubs.",double six beach is same and most area beaches in seminyak kuta legian  generally on the dirty side trash in the water and on shore  beach sellers everywhere will not leave you alone  double six can be more crowded than other spotsthe positives  cheap food and drinks great waves beach chairs not too pricey  better way to do bali beaches are at the pool clubs,double six beach area beaches seminyak kuta legian generally dirty side trash water shore beach sellers everywhere leave alone double six crowded spotsthe positives cheap food drinks great waves beach chairs pricey better way bali beaches pool clubs,area beaches seminyak kuta legian generally dirty side trash water shore sellers everywhere leave alone crowded spotsthe positives cheap food drinks waves chairs pricey better way beaches pool clubs,area beaches seminyak kuta legian generally dirty side trash water shore sellers everywhere leave alone crowded spotsthe positives cheap food drinks waves chairs pricey better way beaches pool clubs,area beach seminyak kuta legian gener dirti side trash water shore seller everywher leav alon crowd spotsth posit cheap food drink wave chair pricey better way beach pool club,area beach seminyak kuta legian generally dirty side trash water shore seller everywhere leave alone crowd spotsthe positive cheap food drink wave chair pricey well way beach pool club,"{'neg': 0.17, 'neu': 0.67, 'pos': 0.159, 'compound': 0.1531}",0.1531,1
Nicole D,15-Mar,"A great beach with lots of little bars on it. Bean bags everywhere. Lots of balinese eager to sell there goods or a neck massage, pedicure, manicure while you enjoy a cold drink.","A great beach with lots of little bars on it. Bean bags everywhere. Lots of balinese eager to sell there goods or a neck massage, pedicure, manicure while you enjoy a cold drink.","A great beach with lots of little bars on it. Bean bags everywhere. Lots of balinese eager to sell there goods or a neck massage, pedicure, manicure while you enjoy a cold drink.","a great beach with lots of little bars on it. bean bags everywhere. lots of balinese eager to sell there goods or a neck massage, pedicure, manicure while you enjoy a cold drink.",a great beach with lots of little bars on it bean bags everywhere lots of balinese eager to sell there goods or a neck massage pedicure manicure while you enjoy a cold drink,great beach lots little bars bean bags everywhere lots balinese eager sell goods neck massage pedicure manicure enjoy cold drink,lots little bars bean bags everywhere lots balinese eager sell goods neck massage pedicure manicure enjoy cold drink,lots little bars bean bags everywhere lots balinese eager sell goods neck massage pedicure manicure enjoy cold drink,lot littl bar bean bag everywher lot balines eager sell good neck massag pedicur manicur enjoy cold drink,lot little bar bean bag everywhere lot balinese eager sell good neck massage pedicure manicure enjoy cold drink,"{'neg': 0.0, 'neu': 0.636, 'pos': 0.364, 'compound': 0.8225}",0.8225,1
mick6068,15-Mar,The best spot to sit on a beanbag and watch the sun go down.The peddlers were a bit too much but after a lot of saying no they finally got the message,The best spot to sit on a beanbag and watch the sun go down.The peddlers were a bit too much but after a lot of saying no they finally got the message,The best spot to sit on a beanbag and watch the sun go down.The peddlers were a bit too much but after a lot of saying no they finally got the message,the best spot to sit on a beanbag and watch the sun go down.the peddlers were a bit too much but after a lot of saying no they finally got the message,the best spot to sit on a beanbag and watch the sun go downthe peddlers were a bit too much but after a lot of saying no they finally got the message,best spot sit beanbag watch sun go downthe peddlers bit much lot saying finally got message,best spot sit beanbag watch sun go downthe peddlers bit much lot saying finally got message,best spot sit beanbag watch sun go downthe peddlers bit much lot saying finally got message,best spot sit beanbag watch sun go downth peddler bit much lot say final got messag,best spot sit beanbag watch sun go downthe peddler bit much lot say finally get message,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6369}",0.6369,1
radenayu,15-Feb,"You can enjoy sunsets on colorful beanbags, or take your dog here. One of the most well-known cafe at the area is La Plancha. On some nights you can also enjoy live music at several bars.","You can enjoy sunsets on colorful beanbags, or take your dog here. One of the most well-known cafe at the area is La Plancha. On some nights you can also enjoy live music at several bars.","You can enjoy sunsets on colorful beanbags, or take your dog here. One of the most well-known cafe at the area is La Plancha. On some nights you can also enjoy live music at several bars.","you can enjoy sunsets on colorful beanbags, or take your dog here. one of the most well-known cafe at the area is la plancha. on some nights you can also enjoy live music at several bars.",you can enjoy sunsets on colorful beanbags or take your dog here one of the most wellknown cafe at the area is la plancha on some nights you can also enjoy live music at several bars,enjoy sunsets colorful beanbags take dog one wellknown cafe area la plancha nights also enjoy live music several bars,enjoy sunsets colorful beanbags take dog one wellknown cafe area la plancha nights also enjoy live music several bars,enjoy sunsets colorful beanbags take dog one wellknown cafe area la plancha nights also enjoy live music several bars,enjoy sunset color beanbag take dog one wellknown cafe area la plancha night also enjoy live music sever bar,enjoy sunset colorful beanbag take dog one wellknown cafe area la plancha night also enjoy live music several bar,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.7506}",0.7506,1
Washolovestotravel,15-Feb,Very disappointing.  I was told it was due to the recent tides but the amount of rubbish was incredible,Very disappointing.  I was told it was due to the recent tides but the amount of rubbish was incredible,Very disappointing.  I was told it was due to the recent tides but the amount of rubbish was incredible,very disappointing.  i was told it was due to the recent tides but the amount of rubbish was incredible,very disappointing  i was told it was due to the recent tides but the amount of rubbish was incredible,disappointing told due recent tides amount rubbish incredible,disappointing told due recent tides amount rubbish incredible,disappointing told due recent tides amount rubbish incredible,disappoint told due recent tide amount rubbish incred,disappoint tell due recent tide amount rubbish incredible,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0
JacJac2015,15-Feb,Private beach and surf was great.  Able to access the beach fast and also surf board are always avaliable,Private beach and surf was great.  Able to access the beach fast and also surf board are always avaliable,Private beach and surf was great.  Able to access the beach fast and also surf board are always avaliable,private beach and surf was great.  able to access the beach fast and also surf board are always avaliable,private beach and surf was great  able to access the beach fast and also surf board are always avaliable,private beach surf great able access beach fast also surf board always avaliable,private surf able access fast also surf board always avaliable,private surf able access fast also surf board always avaliable,privat surf abl access fast also surf board alway avali,private surf able access fast also surf board always avaliable,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,1
BaliBrian,15-Feb,"Get an umbrella, relax and the beach boys will bring you cold drinks all day. My favourite restaurant the Zanzibar is across the street with terrific reasonably priced food (plus a toilet)...","Get an umbrella, relax and the beach boys will bring you cold drinks all day. My favourite restaurant the Zanzibar is across the street with terrific reasonably priced food (plus a toilet)...","Get an umbrella, relax and the beach boys will bring you cold drinks all day. My favourite restaurant the Zanzibar is across the street with terrific reasonably priced food (plus a toilet...","get an umbrella, relax and the beach boys will bring you cold drinks all day. my favourite restaurant the zanzibar is across the street with terrific reasonably priced food (plus a toilet...",get an umbrella relax and the beach boys will bring you cold drinks all day my favourite restaurant the zanzibar is across the street with terrific reasonably priced food plus a toilet,get umbrella relax beach boys bring cold drinks day favourite restaurant zanzibar across street terrific reasonably priced food plus toilet,get umbrella relax boys bring cold drinks day favourite restaurant zanzibar across street terrific reasonably priced food plus toilet,get umbrella relax boys bring cold drinks day favourite restaurant zanzibar across street terrific reasonably priced food plus toilet,get umbrella relax boy bring cold drink day favourit restaur zanzibar across street terrif reason price food plu toilet,get umbrella relax boys bring cold drink day favourite restaurant zanzibar across street terrific reasonably price food plus toilet,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7184}",0.7184,1
nevanov,15-Feb,"nature and party. that all you get. also there are many restaurant here. from local food to western. If you planned to enjoy sunset while drink some beers, double six will be the best place.","nature and party. that all you get. also there are many restaurant here. from local food to western. If you planned to enjoy sunset while drink some beers, double six will be the best place.","nature and party. that all you get. also there are many restaurant here. from local food to western. If you planned to enjoy sunset while drink some beers, double six will be the best place.","nature and party. that all you get. also there are many restaurant here. from local food to western. if you planned to enjoy sunset while drink some beers, double six will be the best place.",nature and party that all you get also there are many restaurant here from local food to western if you planned to enjoy sunset while drink some beers double six will be the best place,nature party get also many restaurant local food western planned enjoy sunset drink beers double six best place,nature party get also many restaurant local food western planned enjoy drink beers best,nature party get also many restaurant local food western planned enjoy drink beers best,natur parti get also mani restaur local food western plan enjoy drink beer best,nature party get also many restaurant local food western plan enjoy drink beer best,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.8779}",0.8779,1
lynda k,15-Feb,"Hotel fantastic, wonderful food and service 5*only negative is noise from outside nightclub and noisy air con ","Hotel fantastic, wonderful food and service 5*only negative is noise from outside nightclub and noisy air con ","Hotel fantastic, wonderful food and service 5*only negative is noise from outside nightclub and noisy air con ","hotel fantastic, wonderful food and service 5*only negative is noise from outside nightclub and noisy air con ",hotel fantastic wonderful food and service 5only negative is noise from outside nightclub and noisy air con ,hotel fantastic wonderful food service 5only negative noise outside nightclub noisy air con,hotel fantastic wonderful food service 5only negative noise outside nightclub noisy air con,hotel fantastic wonderful food service 5only negative noise outside nightclub noisy air con,hotel fantast wonder food servic 5onli neg nois outsid nightclub noisi air con,hotel fantastic wonderful food service 5only negative noise outside nightclub noisy air con,"{'neg': 0.249, 'neu': 0.415, 'pos': 0.336, 'compound': 0.4404}",0.4404,1
trustascot,15-Feb,The hotel is brand new and very luxurious with fantastic balconies and one gigantic pool. It also has an bar on the beach with live music played every night.,The hotel is brand new and very luxurious with fantastic balconies and one gigantic pool. It also has an bar on the beach with live music played every night.,The hotel is brand new and very luxurious with fantastic balconies and one gigantic pool. It also has an bar on the beach with live music played every night.,the hotel is brand new and very luxurious with fantastic balconies and one gigantic pool. it also has an bar on the beach with live music played every night.,the hotel is brand new and very luxurious with fantastic balconies and one gigantic pool it also has an bar on the beach with live music played every night,hotel brand new luxurious fantastic balconies one gigantic pool also bar beach live music played every night,hotel brand new luxurious fantastic balconies one gigantic pool also bar live music played every night,hotel brand new luxurious fantastic balconies one gigantic pool also bar live music played every night,hotel brand new luxuri fantast balconi one gigant pool also bar live music play everi night,hotel brand new luxurious fantastic balcony one gigantic pool also bar live music play every night,"{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.7184}",0.7184,1
Keggfish,14-Apr,"Back in Bali again we have been stunned by the amount of rubbish on the beaches on the Legian side of the island in the morning.  Whilst admittedly there were a couple of storms last week, the amount of rubbish washing up on the beaches should be making us all terrified about the state of the planet.  We al went fishing from Benoa and the teIl of rubbish extending miles out towards Nusa Lembongan was horrifying.  Our 15 year old grandson was most upset and it really made an impact on him.  The authorities do clean the beaches but they need more equipment and the rubbish needs to be removed.  However leaving the above aside, the beach has a good atmosphere and there are It's of little spots to sit and have a cold drink, rent a lounge, umbrella and some great little beach shacks serving great cheap food and cold drinks.  The beaches are not a patch on those we have in Western Australia, nor the water quality, but unfortunately we appear to have an unbelievable aversion to allowing people to build small restaurants, cafes and the like to service those whom wish to use the beaches, something the wonderful Balinese do not.","Back in Bali again we have been stunned by the amount of rubbish on the beaches on the Legian side of the island in the morning.  Whilst admittedly there were a couple of storms last week, the amount of rubbish washing up on the beaches should be making us all terrified about the state of the planet.  We al went fishing from Benoa and the teIl of rubbish extending miles out towards Nusa Lembongan was horrifying.  Our 15 year old grandson was most upset and it really made an impact on him.  The authorities do clean the beaches but they need more equipment and the rubbish needs to be removed.  However leaving the above aside, the beach has a good atmosphere and there are It's of little spots to sit and have a cold drink, rent a lounge, umbrella and some great little beach shacks serving great cheap food and cold drinks.  The beaches are not a patch on those we have in Western Australia, nor the water quality, but unfortunately we appear to have an unbelievable aversion to allowing people to build small restaurants, cafes and the like to service those whom wish to use the beaches, something the wonderful Balinese do not.","Back in Bali again we have been stunned by the amount of rubbish on the beaches on the Legian side of the island in the morning.  Whilst admittedly there were a couple of storms last week, the amount of rubbish washing up on the beaches should be making us all terrified about the state of the planet.  We al went fishing from Benoa and the teIl of rubbish extending miles out towards Nusa Lembongan was horrifying.  Our 15 year old grandson was most upset and it really made an impact on him.  The authorities do clean the beaches but they need more equipment and the rubbish needs to be removed.  However leaving the above aside, the beach has a good atmosphere and there are It's of little spots to sit and have a cold drink, rent a lounge, umbrella and some great little beach shacks serving great cheap food and cold drinks.  The beaches are not a patch on those we have in Western Australia, nor the water quality, but unfortunately we appear to have an unbelievable aversion to allowing people to build small restaurants, cafes and the like to service those whom wish to use the beaches, something the wonderful Balinese do not.","back in bali again we have been stunned by the amount of rubbish on the beaches on the legian side of the island in the morning.  whilst admittedly there were a couple of storms last week, the amount of rubbish washing up on the beaches should be making us all terrified about the state of the planet.  we al went fishing from benoa and the teil of rubbish extending miles out towards nusa lembongan was horrifying.  our 15 year old grandson was most upset and it really made an impact on him.  the authorities do clean the beaches but they need more equipment and the rubbish needs to be removed.  however leaving the above aside, the beach has a good atmosphere and there are it's of little spots to sit and have a cold drink, rent a lounge, umbrella and some great little beach shacks serving great cheap food and cold drinks.  the beaches are not a patch on those we have in western australia, nor the water quality, but unfortunately we appear to have an unbelievable aversion to allowing people to build small restaurants, cafes and the like to service those whom wish to use the beaches, something the wonderful balinese do not.",back in bali again we have been stunned by the amount of rubbish on the beaches on the legian side of the island in the morning  whilst admittedly there were a couple of storms last week the amount of rubbish washing up on the beaches should be making us all terrified about the state of the planet  we al went fishing from benoa and the teil of rubbish extending miles out towards nusa lembongan was horrifying  our 15 year old grandson was most upset and it really made an impact on him  the authorities do clean the beaches but they need more equipment and the rubbish needs to be removed  however leaving the above aside the beach has a good atmosphere and there are its of little spots to sit and have a cold drink rent a lounge umbrella and some great little beach shacks serving great cheap food and cold drinks  the beaches are not a patch on those we have in western australia nor the water quality but unfortunately we appear to have an unbelievable aversion to allowing people to build small restaurants cafes and the like to service those whom wish to use the beaches something the wonderful balinese do not,back bali stunned amount rubbish beaches legian side island morning whilst admittedly couple storms last week amount rubbish washing beaches making us terrified state planet al went fishing benoa teil rubbish extending miles towards nusa lembongan horrifying 15 year old grandson upset really made impact authorities clean beaches need equipment rubbish needs removed however leaving aside beach good atmosphere little spots sit cold drink rent lounge umbrella great little beach shacks serving great cheap food cold drinks beaches patch western australia water quality unfortunately appear unbelievable aversion allowing people build small restaurants cafes like service wish use beaches something wonderful balinese,back stunned amount rubbish beaches legian side island morning whilst admittedly couple storms last week amount rubbish washing beaches making us terrified state planet al went fishing benoa teil rubbish extending miles towards nusa lembongan horrifying 15 year old grandson upset really made impact authorities beaches need equipment rubbish needs removed however leaving aside atmosphere little spots sit cold drink rent lounge umbrella little shacks serving cheap food cold drinks beaches patch western australia water quality unfortunately appear unbelievable aversion allowing people build small restaurants cafes like service wish use beaches something wonderful balinese,back stunned amount rubbish beaches legian side island morning whilst admittedly couple storms last week amount rubbish washing beaches making us terrified state planet al went fishing benoa teil rubbish extending miles towards nusa lembongan horrifying 15 year old grandson upset really made impact authorities beaches need equipment rubbish needs removed however leaving aside atmosphere little spots sit cold drink rent lounge umbrella little shacks serving cheap food cold drinks beaches patch western australia water quality unfortunately appear unbelievable aversion allowing people build small restaurants cafes like service wish use beaches something wonderful balinese,back stun amount rubbish beach legian side island morn whilst admittedli coupl storm last week amount rubbish wash beach make us terrifi state planet al went fish benoa teil rubbish extend mile toward nusa lembongan horrifi 15 year old grandson upset realli made impact author beach need equip rubbish need remov howev leav asid atmospher littl spot sit cold drink rent loung umbrella littl shack serv cheap food cold drink beach patch western australia water qualiti unfortun appear unbeliev avers allow peopl build small restaur cafe like servic wish use beach someth wonder balines,back stunned amount rubbish beach legian side island morning whilst admittedly couple storm last week amount rubbish washing beach make u terrified state planet al go fish benoa teil rubbish extending mile towards nusa lembongan horrify 15 year old grandson upset really make impact authority beach need equipment rubbish need remove however leave aside atmosphere little spots sit cold drink rent lounge umbrella little shack serve cheap food cold drink beach patch western australia water quality unfortunately appear unbelievable aversion allow people build small restaurant cafes like service wish use beach something wonderful balinese,"{'neg': 0.16, 'neu': 0.713, 'pos': 0.126, 'compound': -0.5908}",-0.5908,0
Drexy C,15-Feb,"the beach is quiet and peace, but unfortunatelly sometimes the beach become dirty when the sunset time, because the visitors sometimes tossed the garbage everywhere","the beach is quiet and peace, but unfortunatelly sometimes the beach become dirty when the sunset time, because the visitors sometimes tossed the garbage everywhere","the beach is quiet and peace, but unfortunatelly sometimes the beach become dirty when the sunset time, because the visitors sometimes tossed the garbage everywhere","the beach is quiet and peace, but unfortunatelly sometimes the beach become dirty when the sunset time, because the visitors sometimes tossed the garbage everywhere",the beach is quiet and peace but unfortunatelly sometimes the beach become dirty when the sunset time because the visitors sometimes tossed the garbage everywhere,beach quiet peace unfortunatelly sometimes beach become dirty sunset time visitors sometimes tossed garbage everywhere,quiet peace unfortunatelly sometimes become dirty time visitors sometimes tossed garbage everywhere,quiet peace unfortunatelly sometimes become dirty time visitors sometimes tossed garbage everywhere,quiet peac unfortunatelli sometim becom dirti time visitor sometim toss garbag everywher,quiet peace unfortunatelly sometimes become dirty time visitor sometimes toss garbage everywhere,"{'neg': 0.177, 'neu': 0.61, 'pos': 0.213, 'compound': 0.1531}",0.1531,1
kenrick w,15-Feb,"more for surfing and the contact game,not really good for swimming.the dining along this beach are great. Zanzibar is great for elevated sunset drinks.","more for surfing and the contact game,not really good for swimming.the dining along this beach are great. Zanzibar is great for elevated sunset drinks.","more for surfing and the contact game,not really good for swimming.the dining along this beach are great. Zanzibar is great for elevated sunset drinks.","more for surfing and the contact game,not really good for swimming.the dining along this beach are great. zanzibar is great for elevated sunset drinks.",more for surfing and the contact gamenot really good for swimmingthe dining along this beach are great zanzibar is great for elevated sunset drinks,surfing contact gamenot really good swimmingthe dining along beach great zanzibar great elevated sunset drinks,surfing contact gamenot really swimmingthe dining along zanzibar elevated drinks,surfing contact gamenot really swimmingthe dining along zanzibar elevated drinks,surf contact gamenot realli swimmingth dine along zanzibar elev drink,surf contact gamenot really swimmingthe dining along zanzibar elevate drink,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,1
Pat B,15-Feb,"Nice beach, lots of people and kites and waves. Sun beds for rent and many cool drinks available for the thirsty traveller","Nice beach, lots of people and kites and waves. Sun beds for rent and many cool drinks available for the thirsty traveller","Nice beach, lots of people and kites and waves. Sun beds for rent and many cool drinks available for the thirsty traveller","nice beach, lots of people and kites and waves. sun beds for rent and many cool drinks available for the thirsty traveller",nice beach lots of people and kites and waves sun beds for rent and many cool drinks available for the thirsty traveller,nice beach lots people kites waves sun beds rent many cool drinks available thirsty traveller,lots people kites waves sun beds rent many cool drinks available thirsty traveller,lots people kites waves sun beds rent many cool drinks available thirsty traveller,lot peopl kite wave sun bed rent mani cool drink avail thirsti travel,lot people kit wave sun beds rent many cool drink available thirsty traveller,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}",0.3182,1
Hebbie,15-Feb,"The hawkers on the beach drove us nuts! Only went once as we went there for a peaceful swim! The hotel did take us there in their buggy, which was nice.","The hawkers on the beach drove us nuts! Only went once as we went there for a peaceful swim! The hotel did take us there in their buggy, which was nice.","The hawkers on the beach drove us nuts! Only went once as we went there for a peaceful swim! The hotel did take us there in their buggy, which was nice.","the hawkers on the beach drove us nuts! only went once as we went there for a peaceful swim! the hotel did take us there in their buggy, which was nice.",the hawkers on the beach drove us nuts only went once as we went there for a peaceful swim the hotel did take us there in their buggy which was nice,hawkers beach drove us nuts went went peaceful swim hotel take us buggy nice,hawkers drove us nuts went went peaceful swim hotel take us buggy,hawkers drove us nuts went went peaceful swim hotel take us buggy,hawker drove us nut went went peac swim hotel take us buggi,hawker drive u nut go go peaceful swim hotel take u buggy,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",0.4939,1
DebraJaneC,15-Feb,"Double six beach is a nice clean beach, good for walking etc.At night there are a few bars on the beach with bean bags to sit on which look great.The bars all have live music but I think they try and compete with each other so you can hear the music from the other bars as well so that I didn't like.Quite loud too.The sunsets are amazing so would still go.","Double six beach is a nice clean beach, good for walking etc.At night there are a few bars on the beach with bean bags to sit on which look great.The bars all have live music but I think they try and compete with each other so you can hear the music from the other bars as well so that I didn't like.Quite loud too.The sunsets are amazing so would still go.","Double six beach is a nice clean beach, good for walking etc.At night there are a few bars on the beach with bean bags to sit on which look great.The bars all have live music but I think they try and compete with each other so you can hear the music from the other bars as well so that I didn't like.Quite loud too.The sunsets are amazing so would still go.","double six beach is a nice clean beach, good for walking etc.at night there are a few bars on the beach with bean bags to sit on which look great.the bars all have live music but i think they try and compete with each other so you can hear the music from the other bars as well so that i didn't like.quite loud too.the sunsets are amazing so would still go.",double six beach is a nice clean beach good for walking etcat night there are a few bars on the beach with bean bags to sit on which look greatthe bars all have live music but i think they try and compete with each other so you can hear the music from the other bars as well so that i didnt likequite loud toothe sunsets are amazing so would still go,double six beach nice clean beach good walking etcat night bars beach bean bags sit look greatthe bars live music think try compete hear music bars well didnt likequite loud toothe sunsets amazing would still go,walking etcat night bars bean bags sit look greatthe bars live music think try compete hear music bars well didnt likequite loud toothe sunsets amazing would still go,walking etcat night bars bean bags sit look greatthe bars live music think try compete hear music bars well didnt likequite loud toothe sunsets amazing would still go,walk etcat night bar bean bag sit look greatth bar live music think tri compet hear music bar well didnt likequit loud tooth sunset amaz would still go,walk etcat night bar bean bag sit look greatthe bar live music think try compete hear music bar well didnt likequite loud toothe sunset amaze would still go,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.6808}",0.6808,1
denise H,15-Feb,"When we were there the beach was clean, water was great! Lots of fun in the waved!Fun atmosphere, Lounge rentals $5, bintang $2.50 - some hawkers-have to kind of ignore...fantastic sunset!! Surf lessons available","When we were there the beach was clean, water was great! Lots of fun in the waved!Fun atmosphere, Lounge rentals $5, bintang $2.50 - some hawkers-have to kind of ignore...fantastic sunset!! Surf lessons available","When we were there the beach was clean, water was great! Lots of fun in the waved!Fun atmosphere, Lounge rentals $5, bintang $2.50 - some hawkers-have to kind of ignore...fantastic sunset!! Surf lessons available","when we were there the beach was clean, water was great! lots of fun in the waved!fun atmosphere, lounge rentals $5, bintang $2.50 - some hawkers-have to kind of ignore...fantastic sunset!! surf lessons available",when we were there the beach was clean water was great lots of fun in the wavedfun atmosphere lounge rentals 5 bintang 250  some hawkershave to kind of ignorefantastic sunset surf lessons available,beach clean water great lots fun wavedfun atmosphere lounge rentals 5 bintang 250 hawkershave kind ignorefantastic sunset surf lessons available,water lots fun wavedfun atmosphere lounge rentals 5 bintang 250 hawkershave kind ignorefantastic surf lessons available,water lots fun wavedfun atmosphere lounge rentals 5 bintang 250 hawkershave kind ignorefantastic surf lessons available,water lot fun wavedfun atmospher loung rental 5 bintang 250 hawkershav kind ignorefantast surf lesson avail,water lot fun wavedfun atmosphere lounge rental 5 bintang 250 hawkershave kind ignorefantastic surf lesson available,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.7717}",0.7717,1
Muru_KL,15-Feb,My family and I enjoyed to be at the Double Six Beach. It is clean. Enjoy the sunset in the evening. So beautiful! In the evening there is a live music and we sit enjoy the music.,My family and I enjoyed to be at the Double Six Beach. It is clean. Enjoy the sunset in the evening. So beautiful! In the evening there is a live music and we sit enjoy the music.,My family and I enjoyed to be at the Double Six Beach. It is clean. Enjoy the sunset in the evening. So beautiful! In the evening there is a live music and we sit enjoy the music.,my family and i enjoyed to be at the double six beach. it is clean. enjoy the sunset in the evening. so beautiful! in the evening there is a live music and we sit enjoy the music.,my family and i enjoyed to be at the double six beach it is clean enjoy the sunset in the evening so beautiful in the evening there is a live music and we sit enjoy the music,family enjoyed double six beach clean enjoy sunset evening beautiful evening live music sit enjoy music,family enjoyed enjoy evening beautiful evening live music sit enjoy music,family enjoyed enjoy evening beautiful evening live music sit enjoy music,famili enjoy enjoy even beauti even live music sit enjoy music,family enjoy enjoy even beautiful even live music sit enjoy music,"{'neg': 0.0, 'neu': 0.341, 'pos': 0.659, 'compound': 0.926}",0.926,1
