Name,Country,Date,Content
lillypilly72,"Melbourne, Australia",Jan 2016,"Echo beach is a great surfing beach with large waves.It has volcanic sand and just before many restaurants overlooking the beach,nice to watch the waves whilst sipping on a cocktail."
happylinch,468 contributions,Jan 2016,It isvery difficult to find this beach as many private properties had closed the access and after we find it the beach is not beautiful. It is totally not worth the ride
harwhat_79,"Isle of Wight, UK",Jan 2016,"Only for the waves, you'd go.Black hot sand, beaches littered with all types of rubbish & plastics. Bali needs to act now ! "
LinaSuraini,"Singapore, Singapore",Dec 2015,One of the beaches that are not full of tourists. Not sure if it usually is but it was empty when we came around 2pm in December. There were a couple of guys surfing though. Definitely for those who prefer to get away from the popular hot spots and have a relaxing and peaceful time here. 
mi2foodie,20 contributions,Dec 2015,"Canggu has it all: great restaurants, good beaches, and loads of activities for all to enjoy. Super chill place"
sunshinecoastgirl,"Maroochydore, Australia",Dec 2015,A great place to visit especially if you are into surfing. It an be a difficult break to surf but great for the experienced. Over the years it is becoming more and more popular so I would suggest costing now before it becomes like Uluwatu and Kuta. Lots of warungs and cafes around to eat and have coffe. As I said. It is getting popular so go now 
Ryan R,Barbados,Dec 2015,"If you're in the Canggu area and looking to try surfing, this is a good beach to check out. If youre more into looking at the sufer guys and gals while sipping on a coconut and catching some rays, this is also a good beach to check out."
drew_m_johnston,"Perth, Australia",Dec 2015,"Completed first ever surfing lesson on this beach in Canggu. Surf instructor Desu from Desu de Bali Surf School drove to this long reef break. Plenty of boards for hire at beach, food, drinks and shower available and nice drive through rice fields of Canggu on way."
pamelandfred,"New Plymouth, New Zealand",Feb 2015,"Really nice beach, relatively clean with black lava sand and big volcanic rocks.My husband surfed here and I took pics"
crazybulie,"Sydney, Australia",Feb 2015,Canggu Beach has become the new little Kuta with over development by westerners. The reef breaks give  nice long ride and Café Canggu always is a great place for food and a drink.For those more into night life old mans is a great place. For those seeking traditional Bali it has left Canggu.
Civetfan,"Rotterdam, The Netherlands",Nov 2015,"The first time I went to Canggu was in June 2014. It was then still relatively quiet beach (I visited Batu Bolong), especially if you compare with Kuta. I fell in love with Canggu and longed to get back. Now, being back a couple of times I start to see more clearly and I have adjusted my opinion about Canggu.Canggu is used to be covered by abundance rice fields and limitless coconut trees at her beaches, the saying goes. But now it is becoming, pitifully, more and more like her oldest sisters, Kuta/Legian/Seminyak. Here and there you can see pieces of rice fields, but villa's at various styles and sizes are becoming the dominant landscape. Surfers come for all over the world to use this place as their playground. Cafe's and Bar, all made to fit the western styles, are in abundance. I do not get this. If you are on holiday in exotic country, why on earth you want to have croissant with bacon for breakfast, mozzarella salad for lunch and spare ribs for dinner? Try nasi bungkus instead at local waroeng for € 0.4 ( Rp. 5.000). Try kopi tubruk (Balinese coffee) instead of espresso. And ask for a bike for transportation, instead of a motorcycle. Perhaps by doing this there is a vain hope that the damage is a little less than worst.The mass tourism, wherein I, myself, also participate, has contributed to the loss of more and more rice fields or to put it more critically, the loss of Balinese' authenticity and its nature.  How ironic the fate of Balinese. Thousand of years ago they run away from the influence of Islam by sailing from Java to be able to preserve its culture, only to be now slowly destroyed by mass tourism. This time, sadly, there is no escape for Balinese."
topdogpete,"Brisbane, Australia",Nov 2015,"Uncrowded beach with food, drinks and restaurants. Coolest surf beach. Reasonably safe for swimming."
heidiwho,"Adelaide, Australia",May 2015,Spent a few mornings here having a surf followed by a coconut water in a local warung. Loved seeing the locals going about daily life.
keehk,"Düsseldorf, Germany",Nov 2015,"This Beach is only good for Surfers. Its mostly crowded but have good waves. And chill an the ""Old Man's"" Bar."
Sarah n Pete R,"Perth, Australia",Nov 2015,"We took an afternoon to visit this beach and watch the sunset, it is a very simple beach with a few stalls  to buy take away food or some very basic places to buy a beer, sunset was great to watch from this spot."
Sapper786,"Kambalda, Australia",Oct 2015,"Beautiful sunsets , great bars and warungs.Quiet and relaxing .Great surf .The local traders are fantastics and friendly."
Zac,"Adelaide, Australia",Oct 2015,Beautiful beach for the family to visit. Definitely a must-do if you are near the area. Great place for drinks.
LefrogPerth,Perth,Oct 2015,"Canggu beach is for surfers, black volcanic beach, close to Echo Beach, not much shade except for the hire beach umbrellas available"
Skydiver222,"Singapore, Singapore",Oct 2015,"Canggu beach is a nice laid back beach to visit. If you are looking to try out surfing, here you find it at affordable price. Can rent a board for as cheap as USD3.00. Lessons vary per price but can negotiate for about 20-30usd. The waves are low enough.  A great don't you catch the beautiful Balinese sunset and enjoy a refreshing drink.  "
geelongexpat,"Chatan-cho, Japan",Oct 2015,"I spent this afternoon at Canggu Beach. It is a fabulous little beach where for 30000 IDR you can chill under a beach umbrella. Hardly any touts sell in this area either. There are several surf schools as well so you can watch everyone try to surf too. The current is very strong for swimmers so be prepared to fall over a few times wading out into the ocean. If you head south towards Seminyak, you will also find some nice areas of the beach that don't have any tourists on them."
JosephineSalvador,"Buenos Aires, Argentina",Aug 2015,Canggu beach is quieter than other  beaches which is lovely. It has a large stretch of darker sand and has plenty of beachside cafes and restaurants. The waves are too high for a beginner but good for intermediate surfers.
Chris,"Amsterdam, The Netherlands",Sep 2015,"Lovely little place to watch surfers in the water, waiting for the waves. In the shadows of a parasol at a vendor stand, hold on to your cold bintang and watch the waves break on the big rock. Relaxed surfers vibe."
trecev,"Manila, Philippines",Sep 2015,"Nice, chill place. Lot's of options to eat and drink. Food stalls for grilled corn and fresh coconut. For drinks and cool music, there's Old Man's"
Carmen J,"Hillegom, The Netherlands",Sep 2015,"Nice beach, like Canggu, its a surfers village and has a relaxed vibe. Its beaches are not the most beautiful of the world, but has some great waves!"
Sean E,"Melbourne, Australia",Sep 2015,Canggu Beach is an awesome beach with a massive surf.Be careful if you have kids as it's pretty huge!The beach sand is dark due to the volcanic area.
ecutting2,"Adelaide, Australia",Sep 2015,This beach has great surf . Much quieter beach than Kuta and not hassled to buy from the locals. Right next door to echo beach with beachside eateries. Fantastic sunsets. Great place to get away from the hussle and bustle.
petter111,"Berlin, Germany",Sep 2015,Nice place to learn how to surf. Decent rates on surfboard rental and lessons. Nice bar/restaurants close to the beach.
Peter H,"Melbourne, Australia",Sep 2015,"amazing spot especially for sureferts , great food and service - a must see spot that is still nice and quiet and away from the hustle and bustle of kuta or seminyak"
Nansv,"Antwerp, Belgium",Sep 2015,"Top location if you want to visit a more quite beach during the day. Evenings are super in the bars, nice atmospere."
heamon01,"Melbourne, Australia",Aug 2015,"Easy access, umbrellas and lounges or beanbags to hire..great beach for surfing, surf lessons available, food carts and a bar.."
cicc0,"Perth, Australia",May 2015,"Sand is course and very dirty.Poorly maintained Shore.Restuarants and small retail shops remind me of Anglesea,Torquay & Ocean Grove etc over 30 years ago.Tourists incur Charges for Car Parking."
Melanie B,17 contributions,Aug 2015,"Canggu is great for surfing and its absolutely the hipster part from bali. More chillout and the evenings are quite, not many parties over there. A good break after the busy and super touristic kuta."
Jenny D,"Mona Vale, Australia",Aug 2015,"As my other half was unable to surf this year (injuries) and we had already booked, I was dubious about Canggu this time. We swam each morning early - the beach is black sand and typical of Bali. However it was refreshing and challenging at times with the shore break - but doable. We were the only swimmers amongst the surfers!"
Ubud Village To... K,70 contributions,Aug 2015,If you like surfing in Bali you can tray coming to Canggu beach.that is one of beach in Bali very good for surfing because the wake for good end hige.besiade of that the area more kwayet then other beach.very nice
DrVLee,"Philadelphia, PA",Aug 2015,Very scenic with great surfing! Lot's of young people as well as families on the beach. Easy to get to with great food options in the nearby neighborhood to reload.
Federico O,"Ponte San Nicolo, Italy",Jun 2015,"It's been a wonderful vacation in a surfhouse close to the beach, that is perfect for surfing and for a family with lillte children who wants to enjoy the beach life (playing with sand and so on). Unfortunately one of the last day someone stole our camera right in the middle of the beach when we were playing in the water... So keep your eyes open!!"
sat_owl,"Jakarta, Indonesia",Jan 2015,"Excellent place to surf, but not for swimming. Large abandoned hotel near the beach makes the place great for hangout and scenic photography."
YK Ng,"Munich, Germany",Jun 2015,"Stopped by at this beach during noon time on a working day. it was quiet place except the sound of big sea wave washing the beach. There were about 2 dozen of people enjoying their surfing, and a couple riding horse and their camera man taking wedding photos. The beach is pretty nice. Wave is strong so may not be suitable for swimming, except those going for surfing."
Rebecca M,"Banbury, UK",Sep 2014,"This is the first village we stayed in  when we very first came to Bali in1996. Since that time we have visited eleven times more. We have God children there and consider the island and the folk wr have come to know and trust there our second home.Canggu beach was a favourite spot of mine and grew on mevthe more I saw if it with every subsequent visit. There was a time when we didn't visit Bali as we do have other places to see in the world and after another 43 countries we returned. Canggu was no longer the lovely place we remember. It has changed for the worst to becoming a silly surfer's hangout, there us a place there now that has been named Echo beach....what???? Dear me where do these airheads come from?? The beach still holds its charm in some places but had become some sort of pretentious bimbo retreat with really silly youngsters trying to outdo one another on the surf stakes. Unfortunately for Canggu this has spoilt its natural appeal. It's still a remarkable beach along some parts but is declining into a total tourist trap with all the usual restaurants ,coffee places and  bars, God help us it looks as if its on its way to becoming Kuta..Still has beautiful black sand and fantastic surf....lets hope it doesn't get any worse..."
Nadan06,"Perth, Australia",Jul 2015,"Canggu beach is great to hang at echo beach cafes, then hit the surf or lay on the beach, renting a sun lounge and drinking juices etc"
JuanLonelyTraveller,"Sydney, Australia",Jul 2015,"A bit overrated, the surf was nice and the place was popular with europeans. A lot of beach sellers selling bracelets and offering massages which can be a bit annoying. It smelt funny so we only stayed for a swim."
Wisnu Utomo,"Jakarta, Indonesia",Aug 2014,"The beach is actually not too special, but if you are looking for a different atmosphere, and already bored with the beaches of Seminyak, Kuta what else .... So the beach is very suitable to be a distraction :)One with a swampy coastline and echo beach."
Robert E,"Lviv, Ukraine",Jul 2015,"We hired scooters and took the drive up the coast to enjoy some beach that was far less crowded and we enjoyed a good surf and relax on the beach, would really recommend this for travellers"
MargaretTMS,"Glasgow, UK",Jun 2015,Great surfing beachLocal folk have stalls along side selling food and wares.Very busy both with tourists and localsLots of debris and litter tho 
Jeremy F,"Constantia, South Africa",Jul 2015,"The beach has three or four great surf spots and also has some nice bars to hang out at. The problem is the beach has dirty black sand and there are strong currents that are not great for swimming in. Water quality has been questionable in some reports to, people getting sick from it. "
Avi G,"Carlsbad, California, United States",Jul 2015,A wide selection of reefs and breaks that allow you to get the most out of your trip away from Kuta.  A good community of restaurants and proximity to Seminyak for a little city life make Canggu a great region to explore.
amraldo,"Canberra, Australia",Jul 2015,Fun beach and surf vibe with lots of great healthy cafes for post surf snacks. Old man's is good for happy hour also and has a nice market once a fortnight/month (not sure exactly how frequent :-)
Ashan1991,"Byron Bay, Australia",Mar 2015,I liked easy take off fun wall .too many people in the water disliked the dogs every where but that's life
Sherry G,17 contributions,Jun 2015,"Great hip beach. Excellent eats, nice sandy beaches with opportunity to rent surf boards. Try the young cocnuts; refreshing and cheap."
chris cat,"Palm Beach, FL",Aug 2014,"Very beautiful, very clean. Mostly a locals spot which is what i loved about it. Cheap rentals if you don't need the nightlife and bars and such. About a 20 minute scooter ride from Kuta. Great surfing but there can be a mean undertow so be careful. Take a local guide - they are cheap and very knowledgeable."
Mici0303,"Ljubljana, Slovenia",Apr 2015,"This beach is settled only 30 minutes drive from crowded Kuta and is a good place for relaxed days at the beach or even for catching some good waves. There are enough spots where you can rent a surf or hire a ""surf instructor"", there are some bars and places where you can get a snack.  Along the Canggu beach you can find several good places to stay, villas and other accomodation fascilities with swimming pools, even walking distance from the ocean. "
Max274967,"Perth, Australia",Jun 2015,"It's nice to go a bit further north to Canggu for some hassle free waves and a much nicer environment than the beaches further south. There is also a great market set up on a Sunday where there is a bar and a restaurant, all in all it is a lovely chill out place!"
10connie1964,"Melbourne, Australia",Jul 2015,"The boys enjoyed surfing. There are quite a few options of restaurants, to beach side BBQ restaurants to cafesSpa treatments & surf shops"
Christopher555,"Toronto, Canada",Jul 2015,We happened to be staying in Canggu because of a yoga training so we had to see Canggu beach. It is quite dirty and has large waves. Nothing spectacular. I wouldn't recommend driving a far distance to see this beach. At best it is an average beach
bondibubble,Sydney,Dec 2014,I'd sadly stay away from the beach. It's polluted and the surf is not good. It's much better to stay at your villa and enjoy the pool.
Brian K,"Hong Kong, China",Jun 2015,"Canggu's a great place to come for surfing and hanging out, especially at Old Mans bar which has a great vibe and has happy hour from 5-6 everyday. The beach itself is pretty dirty, there's lots of rubbish and dogs everywhere who all use the beach as their toilet so sunbath here at your own risk! There are also lots of good places to eat in the area, especially Betelnut Cafe. Definitely worth a visit for a few days."
Rai Hanah M,"Singapore, Singapore",May 2015,If you are looking to enjoy a quiet time by the beach and hates going to Kuta ... this is it.  Lots of small cafes that serves good food and the beach is not crowded.
Natees,"Adelaide, Australia",Jul 2014,"Great surf beach,friendly locals and not too far out from the hustle and bustle in Kuta, well worth the drive/scooter out  to here, would even consider staying here next time in Bali and visiting other places from here."
John M,"Singapore, Singapore",Jun 2015, long open beach good for walks and a couple of beach breaks for surfing. Not for inexperienced swimmers - they are best with a cool drink watching the sunset
cherylmL457TW,"Cairns, Australia",Jun 2015,surf beach was great very friendly locals with food on the beach You can enjoy a Bintang on the beach at sunset with all the locals
LinksProperty,Torquay,Jun 2015,"Amazing new water park. Clean and not busy, rides to ourselves. Access to the Club and all the facilities gym. Great day out"
Papillonul,"Timisoara, Romania",Jun 2015,"First contact with a beach in Bali and it was a surfer's beach. Just my luck. So you can go at Batu Bolong Beach for a walk, tan, surf, chillax, but not for a swim that's for sure. I tried 2 times and got hit to the sand by the waves. It's also a bit dirty and not very crowded (in May that is)"
Hungry-mum,"Edinburgh, UK",Jun 2015,"This is a surfer paradise.I went in for a dip and got hacked about by massive waves, still finding sand in my ears and bikini days later!"
Raymondale,"Kuala Lumpur, Malaysia",Jun 2014,"Waves are big,not for swimming,but quiet beach,can sit there and stare the sea!also you can go to oter beach from here,like echo beach,nelayan beach etc."
Darwinfoodie2014,"Darwin, Australia",May 2015,Canggu is a haven for Surfing.  Lots of young people hanging out and riding waves.  Families playing on the beach and beautiful sunset.  Lots of local street food vendors and cold beers at Old Mans
Lun2Travel,Canberra,May 2015,"We have been in past years but I think this will be our last trip to this place.  It's now very, very crowded, very dirty and the traffic makes it a nightmare.  We stayed less than a 100 metres from the beach in a lovely villa but we enjoyed our country stays a lot more.  Many sites say Canggu is well placed for shopping in Semiyak or Kuta but it's not - the road system is too crowded to get anywhere quickly or comfortably.  I'd suggest the country - Amed, Candi Desa, Lovina offer much better experiences than Canggu."
Xavier G,"Lindau, Germany",May 2015,"The sand is dark and the beach quite dirty. But perfect for beginner surfers. No long chairs going with bars, you must pay 60 000 rupies for 2h."
Firdaus Alip,"Singapore, Singapore",May 2015,"Amazing beach, amazing waves, amazing atmosphere (Old Man's). If you're walking on the rock pools, be sure to put on some form of footwear. I saw a small flower urchin (red and white bristles) while walking. O.o"
TheBrownsAdelaide,"Adelaide, Australia",Apr 2015,"Good surf beach, good vibe at sunset, you can sit and watch the sun go down with a Bintang and a corn on the cob cooked on an open coal grill. "
riaakbar2014,"Bali, Indonesia",Apr 2015,"Good wave, restaurants, sunset, blue ocean, surfer, relaxing, dining, its a perfect place to spend your day. Do not miss to visit this place if you are in Canggu area. You will love this place !!!"
Rosalyne L,"Singapore, Singapore",Apr 2015,"This beach is not suitable for swimming, lots of rubbish and only for surfers. Avoid this area is your are looking for a nice beach to relax and swim"
Eefje B,5 contributions,Apr 2015,"This is heaven for surfers. And for the ones who don't surf, hire a bed on the beach and watch everything that happens in the water."
Erwin K,"Bandung,Indonesia",Feb 2015,"Visited the Canggu beach near Pura Petitinget on February 2015 , it was a very hot morning.Unlike other reviews here , we found that the Canggu beach was in a nice condition and relatively clean, so we went for a swim, well , maybe the filthy beach was in the different part of Canggu.Great beach for a swim with moderate waves, black sands.Would be great to watch the sunset from here."
Jaya Wisesa,"Bali, Indonesia",Apr 2014,"First time come to Canggu beach, when i am escort my Japanese friends for surfing. He love it very much, and always come to Bali every years. Especialy to Canggu beach"
SingaporeExpaddy,dublin,Feb 2015,This is a great beach and a good spot to join the locals in the evening for sunset when food stalls pop up.
Bali2u0812,"Bali, Indonesia",Mar 2015,"This beach at JL. Batubolong is a great surfing beach but not a safe beach for kids and swimming,  very strong rips and try to avoid in wet season when debri is washed up onto the beach. Can get some amazing sunsets and eateries there!"
Frankyschuman,"Sydney, Australia",Mar 2015,Good for surfing though very run down area with no care for area Lots of rubbish in the waterLots of stray dogs and 3rd world surroundings 
Timothy R O,"Brisbane, Australia",Mar 2015,"If you're the surfing kind, you'll love some of the breaks, the warmer water and easy access to the beach, but from a swimmers point of view, the beaches on this side of the island are pretty gross to look at, dirty coloured sand doesn't look great.."
Mel P,"Adelaide, Australia",Feb 2015,I didn't feel the need to leave the Sanctuary but even when I did venture out it was close to everything.
Thommay,"Munich, Germany",Dec 2014,"long beach walks and jogging in the morning are great, sunsets in the evening stunning.ride a pushbike on the sand - or push it when it's to hard.warungs will provide food and drinks."
bhavanity,62 contributions,Sep 2014,"Love this place. Definitely a place for the surf boarders. A place where you can relax and chill. there is a toilet for shower but a simple 1. No hot water. If  you have never surfed before, Please get an expert to guide you as the currents are very strong and it can pull you further out to the sea. The seabed is not leveled, so the 3rd step, you could drop further deeper. All in all, I did enjoy the place and the view."
Piscator_78,"Cologne, Nordrhein-Westfalen, Germany",Dec 2014,"Beach, Surf and Laid back atmosphere. Great food, nice people and a fantastic value. Nice waves and a good place to get back on the board- but definitely no beginners place, as there is a beachbreak and  rarely whitewater."
Alex M,"Brisbane, Australia",Jan 2015,Had a surf at Canggu beach today fun little waves. Convenient parking and a brilliant snow cone truck for when you are done. Not sure if it is always as dirty as it currently is though as it is wet season but alot of trash on beach and in water. Fun spot for a beginner wave but not somewhere my partner wanted to lay and tan due to the state of the beach.
khalid48,K Lumpur,Dec 2014,"It is peacefull, not too many people. Though people should be more carefull about where they throw their rubbish."
HellyandOli,6 contributions,Dec 2014,The rain and the wet season made the west coast very polluted. We had to travel to the east coast to surf / swim.
JunkHouse,Asia,Nov 2014,Crowded beach but worth to be out there to catch the waves. Best time I had was during sunset.. totally blown away by the beauty. 3 minutes walk to a bar and other restaurants. 
katka365,"Pilsen, Czech Republic",Nov 2014,"This beach is great for starting to learn surfing on a sandy surface with shallow water, trainers and surf rental available at the beach. "
SurfBee09,"East Lansing, MI",Oct 2014,"Perfect waves, surf board rentals and lessons, photographers to capture your surfing experiences, amazing restaurants and cafes, great beach atmosphere.  "
Clarissa C,"Glasgow, UK",Nov 2014,"Not your typical tropical beach that looks like paradise, but there aren´t crowds, and it is pretty quiet. Good for beginner surfers as there are many breaks around, even though the crowds can be huge ate sunset, which is also worth watching."
melissa m,"Sydney, Australia",Sep 2014,Everyone always talks about the sunset in Seminyak but it is the same here in Canggu. Even better as less crowded. Love the beach and the waves here. Very relaxing!
Veronica S,"Melton, Australia",Aug 2014,"The surf is good here. The sand is black  because of Bali's now extinct (I hope) volcanoes. Comes as a shock if your not used to black sand but hey, some people have beaches that are all pebbles! Sit and watch the sunset and sip a beer. Very soothing."
CaliGia,"San Diego, CA",Sep 2014,"We stayed at the Tugu Hotel because my boyfriend loves surfing... It's a pretty sunset, but not worth more than a day trip. There was so much trash on the beach, stray animals and sewage running into the water where the surfers surf. I would recommend visiting Seminyak for surfing instead."
Mayu106,"Tokyo, Japan",Sep 2014,Big waves and currents but nice to stroll and sit at some of the beach cafes to watch the skillful surfers. Looks like one an expat community favourite locations. Upcoming area 
whereintheworldisgpc,"Zurich, Switzerland",Sep 2014,Canggu Beach is not made for bathing but its great for surfing. The reef brake brings out great waves and offers good conditions for intermediate to advanced surfers. Few board rentals and surf teachers are available on the beach as well as some restaurants and canggus institution old man's bar.
MurrumbaJo,"Brisbane, Australia",Sep 2014,"If you do not mind black sand this is a nice beach.  Lots of learner and better surfers towards Old Man's Beach.  Nothing to eat or drink here. Fishing boats, old boat shacks, photographers, walkers and a great sunset."
Ankitpri,"Singapore, Singapore",Sep 2014,"quite towards the rights stretch of the beach, can lye down and enjoy shades and drinks provided by locals"
Diana M,"Sydney, New South Wales, Australia",Sep 2014,It's very nice but it isn't the kind of the beach to swimming and relax cos there are a lot of waves most of the time
chris0084,117 contributions,Aug 2014,"We stood in Canggu village in a nice villa and went to Canggu Beach. We were very disappointed and we didn't expect a perfect beach. We were looking for a relaxed beach with a few people. The beach was very dirty, with rubbish from local people but also from tourists. The surfers like the good waves, but for the rest there is nothing. We would not recommand it at all. On the way to the beach are some very nice restaurants and bars. Stopp there for lunch or dinner and go to Echo Beach, it's a little bit better."
Jason D,"Melbourne, Australia",Jan 2014,nice beach for sunset. lots of rubbish and generally dirty which is a pity as it's a wonderful spot. Surfing is excellent.
Schungo,"Furstenfeldbruck, Germany",Aug 2014,"Beach for surfers. Beginners can easily find surf instructers or play in the whitewater. All others find consistent swell. Lots of Boardsds to hire (Short, Long, Beginners). Small Bites, cafes and Restaurants avaiable.Not good for swimmers, nice to watch the sunset"
IckenhamChris,"Ruislip, UK",Aug 2014,"Good sandy beach, a few  sun loungers on beach or on grassed area just above the beach. Great for Surfing, swimming best when it is low tide. Couple of beach bars with food nearby"
AnthonyV2222,"Port Douglas, Australia",Jun 2014,"Great place to get some satay, grab a drink and watch the sun go down with some background music. Small markets. Thoroughly enjoyable."
255100Sunlover,"Mt Eliza, Australia",Aug 2014,"Had a morning coffee at Ol Man's cafe here. It's always nice to chill and watch the surf.  This is a great surf beach, plenty of boards etc available for hire, but not one that I would visit to swim to lie on the beach. Also thought the area was a bit trashy - more effort needed to clean it up."
WouterBaliIndonesia,"Amsterdam, The Netherlands",Jun 2014,Nice to take a walk when it's not to hot. Canggu beach is mainly a surf beach without much (sun-)bathing accomodation. There is often a lot of thrash on the beach left there by the tides and feeded by the rivers of Bali and Java. Despite the overpopulation and 9 million visitors a year there is no proper thrash collection on Bali. The Balinese even avoid often the paid service there is and throw their thrash in the rivers. It ends up in the sea and the tide brings it to the beach including used pampers and worse. Just dumping in the sea also goes for the sewage. The whole island with millions of people doing there thing right into the sea. The consequences are that survers are confronted with ear infections and worse. The surfers are by the way the only people who can go safely into the sea. Bathing is risky because of the treacherous currents which take every year several people who drown. But it's a nice beach to walk.
Dave9G,"Ghent, Belgium",Jul 2014,"Volcanic sand beach which had quite some litter laying around. We found the other beaches we went to on our holiday much nicer than this one, although it does offer good conditions for sufers."
new2travelling,Warkworth,Jul 2014,"Lots of surfers and a few cafes (we tried a large fancy Grocer and Grind one which was nice but not cheap), black sand, more rustic beach for surfing and exploring rather than relaxing."
sbgholse,"Nagpur, India",Jun 2014,I went here in the evening.It has black sand unlike kuta and senymak beaches in bali.it iss not so attractive and pleasant
BelMac,"Mount Macedon, Australia",Jun 2014,"There are many surfing beaches in Canggu - Pererenan, Echo, Batu Bolong, Berawa... They are all black sand, not so developed as other beaches in Bali and have great surf. Not so good for swimming unless you are experienced."
vee_vita,"Seminyak, Indonesia",Jun 2014,"Surfer are welcome here! There are so many surf board rentals and there cafe too. This beach is good for surfing, but not for beginner I think. There are some solid rocks make surfing a bit dangerous if you're a beginner. Locals are everywhere too but not as crowded as Kuta and Seminyak beach."
Irfantaufikr,"Bandung, Indonesia",Nov 2013,"I went to canggu bad session. So, i can't see the best wave in here. But my friend told to me, if I go when best session, i can see the best wave here. Sometimes, I will back there and try to surfing there. One more, Sand of canggu beach is black"
dancingdooth,"Adelaide, Australia",Jun 2014,"Went for a walk along the beaches of Canggu... dark brown sand..I think we are spoilt with the beaches in Australia, as a comparison.. saw horseriders & lots of surfers, with good waves..so this is the main attraction... parts of beach very littered, and a few bali dogs to beware of... not one of my most favourite places"
J-Lou_travels,"Melbourne, Australia",May 2014,"Black sanded beach not very good for swimming, but an awesome place to surf regardless of ability. Good channel to swim out plus the peak give you long rides. Local guides and boards are available from the car parks and there is always a coconut waiting for you after your time in the water. "
waleos,"Kuala Lumpur, Malaysia",May 2014,"I dont know what its really called, batu bolong beach, or canggu beach, but the place marker at this site' review is wrong, as its nowhere near the beach. There's other reviews also about this beach. Anyhow, talking about the beach, its big waves and surfers paradise. There's plenty of surf boards for rent at the beach, few eating places, beach style, nothing fancy and the waves are just strong. Think twice before swimming there. Very quiet, not that many people and kind of peacefull for a relaxing holiday."
Mark F,"Bali, Indonesia",May 2014,"It looked better than Kuta Beach, calm and far away from noisy thing around there.Local people so nice and help to get direction to find the beach. Worth it."
bazzawa,"Marmion, Australia",Apr 2014,We were there at low tide and found it an unattractive beach. It is interesting to watch the surfers if the surf is up.
kelly b,"Brasilia, DF",Mar 2014,"i have visited canggu beach very nice please but right now canggu beach is not good because very dirty with rubish if the beach clean very good, over all i suggest the surrounding community to keep clean on the beach"
DragonTracks,"Tokyo, Japan",Mar 2014,What a dirty smelly place. Lots of rubbish and dog poo everywhere.  Sat on the steps by the beach but the smell from possibly a sewage pipe quickly made me move! Lots of surfers to watch which was the only fun aspect of the beach. There were a lot of dogs on the beach....some with owners but many without. I hope the expensive hotels just up the road from the beach invest some money into clearing it up. It has potential.
Lb4way,"Moscow, Russia",Mar 2014,"Мы с мужем жили в пяти минутах от этого пляжа. Его еще называют Echo Beach. Океан тут скорее не для купания, волнение, по моим меркам, довольно приличное, зато радость серферам! Впрочем, и мы с удовольствием попрыгали у берега на волнах. Насколько мне известно, это место хорошо подходит для серферов начального и среднего уровня. Народу не много, тихо, спокойно. Песок черный вулканический и очень мелкий. Забивается просто-таки везде!На пляже отличный Sand Bar с очень приветливыми и отзывчивыми работниками. Есть лежаки, зонтики и кресла-подушки за 50.000IDR. Можно взять доску или буги-борд напрокат.  Неплохой лист коктейлей и всякой закуски. Каждую неделю тут проходят open air вечеринки. А чуть в сторону несколько ресторанчиков, в которых готовят в том числе морепродукты на гриле. Ну оооочень вкусно!Это место, куда я надеюсь вернуться еще раз!My husband and I lived just five minutes from the beach. It is also called Echo Beach. The ocean here is probably not for swimming. To me it is pretty decent, but the joy for surfers! However, we jumped on the waves near the shore.As far as I understood, this place is well suited for surfers primary and secondary levels. Not many people, quietly, calmly. The sand is volcanic black and very small partickles. Finally it was just about everywhere in or clothes and bags!On the beach there is an excellent Sand Bar with very friendly and helpful staff. It is possible to rent beach beds, umbrellas and ""soft chairs"" for 50.000IDR. You can also rent a surf board or boogie board. There is quite good list of cocktails and all kind of snacks.Every week they make open air parties.Slightly aside several restaurantsare situated, serving grilled seafood. Sooooo tasty!This is the place where I hope to come back again!"
RJ R,"West Palm Beach, FL",Mar 2014,This area has great waves and breaks if you enjoy surfing. It is not a swimming beach. The unfortunate problem all waters around Bali have is the surmounting issue of trash. And it is too bad. Hopefully Bali and the surrounding islands will get his under control before more damage is done.
Airmanis,"Western Australia, Australia",Feb 2014,"Canggu beach was once a beautiful piece of coast but it is now a collection of half demolished sea walls, ghost hotel developments and concrete. Talk about paradise lost! Go south to Batu Bolong for a nice beach /surf experience."
luvlight,"Melbourne, Australia",Jan 2014,this is a lovely part of bali with lots of villas in rice fields and some good restaurants and shops increasingly built up with more choices for eating every time we comethe area is relatively quiet but has lots of things to do shop eat surf yoga shop around as prices and value vary a great deal
Frederic D,"Le Havre, France",Aug 2013,"Dislike: Black sand, Garbage, Dogs, Dog's poop, Like: Sorry tell you the truth, nothing I like from this beach"
Audrey T,19 contributions,Jan 2014,"Due to the high human traffic & lack of cleaning services, the beaches are generally filthy but for advanced level waves and a cheaper alternative to Seminyak, come here for sunset and dinner."
patrick l,"Amsterdam, The Netherlands",Dec 2013,Canggu is a great place to learn how to surf and progress. Start at Old Man's for the nice slow waves and move to Echo for the fast steeper waves. The warungs on the beach have good food at good prices. Black sand and at low tide good for swimming. Be aware of waste in the water. Just like the rest of Bali is Canggu unfortunately really dirty!
FiDeVi,Darwin,Nov 2013,"I love this beach, rugged with a beautiful black/golden sandQuiet with a good friendly local vibe!Enjoyed a dip in the ocean too.If your not a strong swimmer or surfer beware of rips(note: it's not in a popular tourist area so there can be some rubbish on the beach)"
